minute,EDA(µS),grade
0,0.0,64.0%
1,5.3375e-06,
2,0.0001921625,
3,0.0,
4,2.66875e-05,
5,5.87125e-05,
6,0.0,
7,2.66875e-05,
8,0.0003416,
9,0.0002188375,
10,1.0675e-05,
11,5.3375e-06,
12,5.3375e-06,
13,1.0675e-05,
14,1.0675e-05,
15,0.0,
16,0.0,
17,0.0,
18,0.0,
19,0.0,
20,0.0,
21,0.0,
22,0.0,
23,2.135e-05,
24,1.0675e-05,
25,5.3375e-06,
26,3.73625e-05,
27,3.73625e-05,
28,6.93875e-05,
29,1.60125e-05,
30,5.3375e-06,
31,0.0,
32,0.0023913875,
33,0.0077613291666666,
34,0.3513555625,
35,0.3385043666666666,
36,0.2764411125,
37,0.3651668041666667,
38,0.2896246,
39,0.2450690791666666,
40,0.2267385583333333,
41,0.2273044541666666,
42,0.3552649625,
43,0.3084995333333333,
44,0.2301922416666666,
45,0.4464739166666666,
46,0.5583352125,
47,0.6151626625,
48,0.3489555416666666,
49,0.1560165625,
50,0.1790336708333333,
51,0.1924852708333333,
52,0.2322313291666666,
53,0.2035827416666666,
54,0.2143974,
55,0.2102444833333333,
56,0.2244593,
57,0.3620707875,
58,0.2669811749999999,
59,0.2369180125,
60,0.3213157375,
61,0.2989392666666666,
62,0.0941660625,
63,0.3380768583333333,
64,0.6579514,
65,0.7318922208333334,
66,0.6556507458333333,
67,0.5902933375,
68,0.7232073791666667,
69,0.6141004124999999,
70,0.6692037333333333,
71,0.5526396708333333,
72,1.040086133333333,
73,1.3986324916666668,
74,1.2485500166666663,
75,1.1112735375,
76,0.8336771833333334,
77,0.6526455166666667,
78,0.78570905,
79,0.6390712583333333,
80,0.8453442666666666,
81,0.7183499125,
82,0.6055864916666667,
83,0.4627278416666666,
84,0.3430411041666666,
85,0.327267525,
86,0.3553449999999999,
87,0.2964304166666666,
88,0.3288742541666666,
89,0.3404522041666666,
90,0.3456032875,
91,0.4712471583333333,
92,0.4901967666666666,
93,0.4399562958333333,
94,0.4607048,
95,0.570639175,
96,0.6338400291666667,
97,0.7261859458333333,
98,0.8373387333333333,
99,0.8118645791666667,
100,0.5524726416666667,
101,0.3552809958333333,
102,0.5368768041666667,
103,0.5239910833333333,
104,0.5321634083333333,
105,0.5162724583333334,
106,0.3986461208333333,
107,0.3404468708333333,
108,0.3081898208333333,
109,0.3238725541666666,
110,0.3321623833333333,
111,0.4326593166666666,
112,0.5520471791666667,
113,0.4918248125,
114,0.5098403041666667,
115,0.5115163500000001,
116,0.624023675,
117,0.5727849583333333,
118,0.4417178041666666,
119,0.4552921041666666,
120,0.3332780583333333,
121,0.3145419916666666,
122,0.387986375,
123,0.3223459333333333,
124,0.2734934208333333,
125,0.2168689208333333,
126,0.1578528958333333,
127,0.1403230833333333,
128,0.2003639208333333,
129,0.3199492166666667,
130,0.2599564875,
131,0.2184755416666666,
132,0.3692076083333333,
133,0.5297827291666667,
134,0.5562747583333334,
135,0.7822588791666667,
136,1.0241267416666666,
137,0.7343658458333333,
138,0.0412998291666666,
139,0.0,
140,0.0181115666666666,
141,0.0001227708333333,
142,6.405416666666667e-05,
143,5.3375e-06,
144,2.66875e-05,
145,1.60125e-05,
146,5.3375e-05,
147,3.73625e-05,
148,5.3375e-05,
149,6.93875e-05,
