minute,EDA(µS),grade
0,0.0,78.5%
1,0.0,
2,0.0,
3,0.0,
4,0.0,
5,2.135e-05,
6,0.0,
7,8.54e-05,
8,0.0,
9,0.0003949583333333,
10,0.2705137999999999,
11,0.6732914708333334,
12,0.8445431666666666,
13,0.8294280541666667,
14,0.8127277291666667,
15,0.7950400041666666,
16,0.8080255666666667,
17,0.8661111416666666,
18,0.7226176333333334,
19,0.7994613333333334,
20,0.7071861541666667,
21,0.8289590958333334,
22,0.9022335,
23,0.9270945041666666,
24,0.887139675,
25,0.9440349916666668,
26,0.9280125208333332,
27,0.8286912041666666,
28,0.77163575,
29,0.8515400708333334,
30,1.1113936416666663,
31,1.0896654458333332,
32,1.2801482375,
33,1.4863367666666667,
34,1.2462289875,
35,1.0359493291666666,
36,0.9595504666666668,
37,0.8584678208333333,
38,0.8366010333333332,
39,0.7551863416666666,
40,0.7438446,
41,0.8009693916666667,
42,1.0969248625,
43,0.7970593041666666,
44,0.7531421333333334,
45,0.7091309291666666,
46,0.5651580666666667,
47,0.7316542416666666,
48,0.6308758583333333,
49,0.6581547416666667,
50,0.5769641208333333,
51,0.5083214583333333,
52,0.6348894833333334,
53,0.599204525,
54,0.6540129666666666,
55,1.0003799708333334,
56,0.581981425,
57,0.3422845,
58,0.393960025,
59,0.3609222625,
60,0.3866746333333333,
61,0.4440669333333333,
62,0.6345856,
63,0.5961251958333332,
64,0.4034603416666666,
65,0.2654865458333333,
66,0.2740741583333334,
67,0.2886235875,
68,0.2734603833333333,
69,0.254598475,
70,0.2623003041666666,
71,0.2450500958333333,
72,0.3203856708333333,
73,0.2993407541666666,
74,0.3276283583333333,
75,0.3446809458333333,
76,0.3675245,
77,0.376368325,
78,0.3192967833333333,
79,0.3745216291666667,
80,0.3774891666666666,
81,0.3503385625,
82,0.3611198083333333,
83,0.3985234,
84,0.4014054708333333,
85,0.5174324458333334,
86,0.5810124833333333,
87,0.6108204625,
88,0.6480355458333332,
89,0.6030209875000001,
90,0.6292002541666667,
91,0.7000365624999999,
92,0.7415018250000001,
93,0.6649279416666667,
94,0.6808650791666667,
95,0.6507657666666666,
96,0.5597461166666666,
97,0.5452926916666667,
98,0.5685632125000001,
99,0.6027787208333333,
100,0.6804594458333334,
101,0.5932697499999999,
102,0.6794079791666667,
103,0.6859088166666666,
104,0.6811372875,
105,0.6859834708333333,
106,0.7377764166666666,
107,0.7746516,
108,0.647379075,
109,0.5932591458333333,
110,0.5828941666666666,
111,0.6623365625000001,
112,0.6969566916666667,
113,0.8003075541666667,
114,0.7033507833333333,
115,0.6539435833333334,
116,0.7129524458333333,
117,0.6614744833333333,
118,0.7966902250000001,
119,0.6835173625,
120,0.5610808041666666,
121,0.7138511916666667,
122,0.642131075,
123,0.7970018208333334,
124,0.6508586041666666,
125,0.6607805833333333,
126,0.7150499875,
127,0.8146008375,
128,0.8738232083333333,
129,0.9978293583333334,
130,1.1537097458333332,
131,0.8641573625,
132,0.7833617708333332,
133,0.7089868666666667,
134,0.7421633875,
135,0.7873540041666666,
136,0.68051785,
137,0.7094298875,
138,0.6200277333333334,
139,0.6423940166666667,
140,0.6521078083333334,
141,0.5501072125,
142,0.5629006833333333,
143,0.7165447416666667,
144,0.6740761125,
145,0.8228800916666666,
146,0.8084395416666667,
147,0.8573416791666666,
148,0.8625081666666666,
149,1.0239143666666668,
150,1.1607045541666667,
151,1.2542254833333333,
152,1.1930217833333332,
153,1.0009986666666666,
154,0.95632675,
155,0.9607460041666668,
156,0.9060816541666666,
157,0.7605449125,
158,0.7632242791666666,
159,0.9041068916666668,
160,0.8096904791666667,
161,0.6650984999999999,
162,0.6258641625,
163,0.646204525,
164,0.5586786416666667,
165,0.533043725,
166,0.5546703208333333,
167,0.6601401208333333,
168,0.5969575291666666,
169,0.6706599083333333,
170,0.6375101041666666,
171,0.6890681375,
172,0.6981255291666667,
173,0.7419872125,
174,0.7123920291666667,
175,0.8427975791666668,
176,0.8279493375,
177,0.772500375,
178,0.711506025,
179,0.6497964791666667,
180,0.6249087916666666,
181,0.6298423583333334,
182,0.7254046416666667,
183,0.6612826333333334,
184,0.6475658625,
185,0.6846598541666666,
186,0.6779936375,
187,0.6208527791666667,
188,0.6454416041666666,
189,0.5555459333333332,
190,0.5480630958333333,
191,0.511027775,
192,0.6612612791666667,
193,0.66835455,
194,0.6941548583333332,
195,0.6356103333333334,
196,0.747361375,
197,0.6245244833333333,
198,0.5343120041666667,
199,0.5639201208333333,
200,0.5041800291666667,
201,0.6687334416666667,
202,0.8720413208333333,
203,0.9187040208333334,
204,0.7013817666666667,
205,0.8913276041666667,
206,0.9427646708333334,
207,1.1327922958333334,
208,0.5115237875,
209,0.0636366833333333,
210,0.0013556666666666,
211,0.0033635958333333,
212,0.0,
213,0.0,
214,0.0,
215,1.0675e-05,
216,0.0,
217,0.0,
218,0.0026472874999999,
219,5.3375e-05,
220,1.0675e-05,
221,0.0,
222,5.3375e-06,
223,2.135e-05,
224,1.0675e-05,
225,1.0675e-05,
226,4.27e-05,
227,5.3375e-06,
228,2.135e-05,
229,0.0,
230,0.0,
231,0.0,
232,0.0,
233,0.0,
234,0.0,
235,0.0,
236,0.0,
237,0.0,
238,0.0,
239,0.0,
