minute,EDA(µS),grade
0,0.0,74.5%
1,0.0,
2,0.0,
3,0.0,
4,0.0,
5,1.601666666666667e-05,
6,0.0,
7,4.8045833333333333e-05,
8,0.0,
9,0.0025997208333333,
10,0.0,
11,0.0,
12,0.7242183541666667,
13,0.9149547041666666,
14,0.9514602208333331,
15,1.2610826333333334,
16,1.6315564833333334,
17,2.0134858458333333,
18,2.1073678,
19,1.9158067833333337,
20,1.9594309,
21,2.1546220291666667,
22,2.239393733333333,
23,2.17722055,
24,2.65675055,
25,2.797732858333333,
26,2.454223125,
27,2.452889895833333,
28,2.5788404125,
29,2.323970129166667,
30,2.3518197208333333,
31,2.400424375,
32,2.7432881875,
33,2.503072158333333,
34,2.042938283333333,
35,2.156680425,
36,1.9011995541666664,
37,1.6561389125,
38,1.4389003791666668,
39,1.2356656166666666,
40,1.055382675,
41,0.9367316833333332,
42,0.9088291125,
43,1.006588225,
44,0.9589818208333332,
45,0.7920925083333333,
46,0.6654962416666667,
47,0.5348429125,
48,0.5071367916666667,
49,0.4822722208333333,
50,0.458170075,
51,0.4212775583333333,
52,0.3959102666666666,
53,0.4042539083333333,
54,0.4485345708333333,
55,0.4396624333333333,
56,0.4515186416666666,
57,0.4270267749999999,
58,0.4009121791666666,
59,0.3922909458333333,
60,0.4445362208333333,
61,0.4874503333333333,
62,0.4896603583333333,
63,0.5561320583333333,
64,0.5308822083333333,
65,0.4959167458333333,
66,0.4249075208333333,
67,0.3637366791666666,
68,0.3555264958333333,
69,0.3339493666666666,
70,0.3112992541666666,
71,0.3017170833333333,
72,0.2849496416666666,
73,0.2927595041666667,
74,0.3123615333333333,
75,0.2931812541666667,
76,0.2639864416666667,
77,0.2322506583333333,
78,0.2593795,
79,0.2502883583333333,
80,0.246578425,
81,0.2399482916666666,
82,0.2353039875,
83,0.2451584458333333,
84,0.2891402166666666,
85,0.2924232166666666,
86,0.29373645,
87,0.2876988791666666,
88,0.3076745791666667,
89,0.3116194916666667,
90,0.3091746083333333,
91,0.3226803166666666,
92,0.3090785166666666,
93,0.2997686583333333,
94,0.3159808875,
95,0.32756485,
96,0.3361327208333333,
97,0.3326414666666666,
98,0.3579126791666667,
99,0.3341308666666666,
100,0.3213190875,
101,0.3083685166666666,
102,0.3040606083333333,
103,0.3724006666666666,
104,0.3618043083333333,
105,0.3843583416666666,
106,0.46936435,
107,0.4649015875,
108,0.4638820166666667,
109,0.4967068083333333,
110,0.4233647916666667,
111,0.3795378791666666,
112,0.3446044583333333,
113,0.3734950333333333,
114,0.468195325,
115,0.6544036625,
116,0.5756646958333334,
117,0.4875090083333333,
118,0.4169322458333333,
119,0.3944689416666666,
120,0.4200497083333333,
121,0.5032475416666666,
122,0.4316710666666666,
123,0.4011524125,
124,0.4257669875,
125,0.52246385,
126,0.5014577791666667,
127,0.51529455,
128,0.3910043958333333,
129,0.3752245916666666,
130,0.4532215541666666,
131,0.3948853041666667,
132,0.3512025666666666,
133,0.313434525,
134,0.3096336291666667,
135,0.2888572916666667,
136,0.2771772166666666,
137,0.2783569583333333,
138,0.2729973499999999,
139,0.274305225,
140,0.2711343458333333,
141,0.2482119333333333,
142,0.2423825291666666,
143,0.2773427416666666,
144,0.3788492208333333,
145,0.3709112791666667,
146,0.3997911375,
147,0.4131580916666666,
148,0.3842622166666666,
149,0.3804453583333333,
150,0.3767673,
151,0.36290395,
152,0.35264385,
153,0.3518858208333333,
154,0.4972939875,
155,0.4575561666666666,
156,0.47547505,
157,0.3787318041666667,
158,0.4038482083333333,
159,0.4389791041666667,
160,0.5152358375,
161,0.4862918875,
162,0.4875570833333333,
163,0.4572305458333333,
164,0.4818932,
165,0.5738977208333333,
166,0.5998309333333334,
167,0.5889462375,
168,0.7095263666666667,
169,0.7395966166666667,
170,0.7536789041666666,
171,0.7566042041666666,
172,0.6777798708333334,
173,0.6690205666666666,
174,0.5361786583333333,
175,0.5819264208333333,
176,0.6008077833333334,
177,0.6030605291666666,
178,0.6207781291666666,
179,0.6501277541666667,
180,0.6318442750000001,
181,0.5759849916666667,
182,0.5405550833333332,
183,0.49040235,
184,0.589629525,
185,0.6284812583333333,
186,0.712425,
187,0.6285612916666667,
188,0.5185722125,
189,0.5822147416666666,
190,0.6760823166666667,
191,0.5564310333333334,
192,0.5149796,
193,0.5933822833333333,
194,0.6457877708333334,
195,0.7183878333333333,
196,0.7425540416666667,
197,0.7306733,
198,0.6427019583333333,
199,0.6011010750000001,
200,0.6496950958333334,
201,0.6019124833333334,
202,0.7593530916666666,
203,1.058406454166667,
204,1.0270390041666666,
205,1.1160701083333333,
206,1.0988904624999998,
207,1.0674684958333331,
208,0.6866386375,
209,0.5295266458333333,
210,0.3261806125,
211,0.2924906458333333,
212,1.2232767833333331,
213,0.0,
214,1.0675e-05,
215,1.0675e-05,
216,1.0675e-05,
217,1.0675e-05,
218,7.472916666666667e-05,
219,1.60125e-05,
220,7.472916666666667e-05,
221,4.80375e-05,
222,5.87125e-05,
223,5.3375e-05,
224,5.3375e-05,
225,0.0004056916666666,
226,0.0002188625,
227,6.405833333333334e-05,
228,2.6691666666666667e-05,
229,0.0,
230,0.0,
231,0.0,
232,0.0,
233,5.3375e-06,
234,1.0675e-05,
235,5.3375e-06,
236,0.0,
237,0.0,
238,0.0,
239,0.0,
