minute,EDA(µS),grade
0,0.0140049999999999,85.0%
1,0.0140316958333333,
2,0.0133268125,
3,0.0136418666666666,
4,0.0134656166666666,
5,0.0134816625,
6,0.0133214999999999,
7,0.0135083541666666,
8,0.0139248916666666,
9,0.0131238999999999,
10,0.0121574625,
11,0.0130544625,
12,0.0123229958333333,
13,0.0119332333333333,
14,0.0122322583333333,
15,0.0122429208333333,
16,0.0122108916666666,
17,0.0121361083333333,
18,0.0125418916666666,
19,0.0127020916666666,
20,0.0127341208333333,
21,0.0127661666666666,
22,0.0133108333333333,
23,0.0133909166666666,
24,0.0136418583333333,
25,0.0137540166666666,
26,0.107995625,
27,0.1318620708333333,
28,0.0408503166666666,
29,0.2288114875,
30,0.2250687083333333,
31,0.1026782291666666,
32,0.0705148583333333,
33,0.0628744333333333,
34,0.066921575,
35,0.094808175,
36,0.0603436416666666,
37,0.0725917208333333,
38,0.0757900041666666,
39,0.0768951541666666,
40,0.0802215625,
41,0.0872105333333333,
42,0.0937777625,
43,0.0844128041666666,
44,0.0833663166666666,
45,0.1163091875,
46,0.14323485,
47,0.1449648375,
48,0.1503572833333333,
49,0.153389925,
50,0.1541213875,
51,0.1599036333333333,
52,0.1640522583333333,
53,0.1642498083333333,
54,0.169311525,
55,0.1659584916666666,
56,0.1772240875,
57,0.1799845416666666,
58,0.1815007958333333,
59,0.1789486666666666,
60,0.1847417,
61,0.1816984,
62,0.1853717083333333,
63,0.1694342208333333,
64,0.1815061916666666,
65,0.1809508916666666,
66,0.1759801375,
67,0.1802194666666666,
68,0.18662645,
69,0.1776245875,
70,0.1681476499999999,
71,0.1663909125,
72,0.188788775,
73,0.1977425958333333,
74,0.2096010874999999,
75,0.4637349916666666,
76,0.8183973708333333,
77,0.4349794583333333,
78,0.2678409625,
79,0.1586436249999999,
80,0.1022617166666666,
81,0.0923735458333333,
82,0.0803122125,
83,0.0623564958333333,
84,0.0532851916666666,
85,0.1911719,
86,0.2071023374999999,
87,0.2082876,
88,0.2141394125,
89,0.2079138208333333,
90,0.192483525,
91,0.203274225,
92,0.2062747166666666,
93,0.2052763416666666,
94,0.2035944208333333,
95,0.2145130875,
96,0.2343429625,
97,0.2424585166666666,
98,0.2281761291666666,
99,0.2181597,
100,0.2244973458333333,
101,0.2201992916666666,
102,0.2018111416666666,
103,0.1785162333333333,
104,0.1945818125,
105,0.3408788416666667,
106,0.46220395,
107,0.245806125,
108,0.26346285,
109,0.1780089541666666,
110,0.1241150791666666,
111,0.1018131625,
112,0.0832541083333333,
113,0.0842365833333333,
114,0.1464435916666666,
115,0.1341794416666666,
116,0.0841991541666666,
117,0.0568144166666666,
118,0.0785934916666666,
119,0.2233067791666666,
120,0.2433287541666667,
121,0.2919421833333333,
122,0.365286825,
123,0.5212930666666666,
124,0.6181886750000001,
125,0.4515148458333333,
126,0.3939956416666667,
127,0.5824640750000001,
128,1.0309484583333333,
129,1.1391337833333333,
130,0.930236,
131,0.7125426916666666,
132,0.6143054874999999,
133,0.5018475,
134,0.3543574166666666,
135,0.4766411166666666,
136,0.7254329833333333,
137,0.5775633416666667,
138,0.4164442875,
139,0.0258311541666666,
140,0.0247792583333333,
141,0.0237433583333333,
142,0.0232788375,
143,0.0221470041666666,
144,0.0213409166666666,
145,0.0192586291666666,
146,0.0184149833333333,
147,0.0174271333333333,
148,0.0167276583333333,
149,0.0166529125,
