minute,EDA(µS),grade
0,0.0039777541666666,92.0%
1,0.0033156541666666,
2,0.0032248666666666,
3,0.0032195041666666,
4,0.0039456791666666,
5,0.0041272291666666,
6,0.0032088666666666,
7,0.0029952875,
8,0.0028511041666666,
9,0.0033957125,
10,0.0026962541666666,
11,0.1375769041666666,
12,0.377249225,
13,0.0069144791666666,
14,0.2781623791666667,
15,0.3050202083333333,
16,0.153057425,
17,0.1214528083333333,
18,0.1229691708333333,
19,0.2263636583333333,
20,0.2889589166666667,
21,0.3465724,
22,0.4345637041666667,
23,0.30530275,
24,0.3050629541666667,
25,0.3616863208333333,
26,0.43402795,
27,0.4190772791666666,
28,0.6967448166666668,
29,0.7611416333333333,
30,0.4105981333333333,
31,0.5177577041666667,
32,0.5441773750000001,
33,0.4700114083333334,
34,0.484255925,
35,0.7115339833333334,
36,0.8286201708333334,
37,0.7442169750000001,
38,0.6093666291666667,
39,0.5371185166666667,
40,0.4234294041666667,
41,0.3359199916666666,
42,0.2972798666666666,
43,0.3224163625,
44,0.269619125,
45,0.3145566041666666,
46,0.3407416374999999,
47,0.3397004708333334,
48,0.3406508458333333,
49,0.2731218166666667,
50,0.3464281875,
51,0.353935625,
52,0.4956624874999999,
53,0.5067954166666666,
54,0.4928806208333333,
55,0.5116063,
56,0.4309848375,
57,0.4050735124999999,
58,0.2922053416666667,
59,0.2401503333333333,
60,0.2715147666666667,
61,0.2783919416666666,
62,0.2875226291666666,
63,0.3379703625,
64,0.4477830041666666,
65,0.394660025,
66,0.4202417125,
67,0.4731777458333333,
68,0.5201014791666666,
69,0.4097388708333333,
70,0.4054458916666666,
71,0.7135256666666667,
72,0.6760208375,
73,0.6219475166666667,
74,0.7503250208333333,
75,1.1323049125,
76,1.2448703583333334,
77,0.9518709041666666,
78,1.0042570333333334,
79,0.9808645541666666,
80,0.94034825,
81,0.8673463583333334,
82,1.0911898,
83,1.2506555333333331,
84,1.9835192916666664,
85,2.88480685,
86,2.70700915,
87,2.917072558333333,
88,2.6053614166666668,
89,2.2693828166666665,
90,1.8799185416666664,
91,1.4458442291666669,
92,1.1825680416666666,
93,1.115535295833333,
94,1.0776007208333334,
95,1.0167193708333333,
96,0.7326037916666667,
97,0.6908006333333333,
98,0.7596591125,
99,0.6430760041666667,
100,0.6653044083333334,
101,0.6655553958333333,
102,0.6614866708333333,
103,0.607114325,
104,0.5520958833333334,
105,0.4646398833333333,
106,0.5282281666666667,
107,0.5812656958333334,
108,0.6318202666666667,
109,0.6067672125,
110,0.4932596708333333,
111,0.5756912041666666,
112,0.7424765625,
113,1.233682875,
114,1.7113638291666669,
115,1.61632785,
116,1.2894118833333332,
117,1.0181162291666666,
118,1.1887909208333334,
119,1.375320675,
120,1.1686211958333332,
121,1.0259812333333334,
122,1.0456113375,
123,1.2021237166666665,
124,1.4101723125,
125,1.5112200958333333,
126,1.4661730166666669,
127,1.3520684916666668,
128,1.0693095375,
129,1.2580818833333334,
130,1.00232945,
131,0.883535775,
132,1.2213374124999998,
133,1.13293955,
134,0.9805068083333331,
135,1.0855832875,
136,0.8550066958333333,
137,0.8406065791666666,
138,0.7774292625,
139,1.0367636333333334,
140,2.1244912124999997,
141,1.7681780166666667,
142,1.2948021125,
143,0.9552241916666666,
144,1.0984246,
145,1.6065261666666666,
146,1.4729045833333332,
147,1.01553325,
148,1.0145409791666666,
149,0.9383816208333332,
150,0.7943602958333333,
151,0.6932194666666667,
152,0.8622120416666667,
153,0.9572745458333334,
154,0.6140436791666667,
155,0.6500226791666666,
156,0.8261254708333333,
157,0.9032709416666668,
158,0.6990533125,
159,0.5685360291666667,
160,0.7606440625,
161,0.7474262666666667,
162,0.8289458583333332,
163,0.8010027791666666,
164,0.7870719416666667,
165,1.1196387541666666,
166,0.9475482916666668,
167,0.9316821875,
168,0.8003353333333333,
169,0.7244393208333334,
170,0.8921697500000001,
171,0.9204347458333332,
172,0.9607559541666666,
173,0.8791402541666666,
174,0.8046841,
175,0.7610794750000001,
176,0.7544904666666666,
177,0.63888985,
178,0.5638535166666667,
179,0.5608793958333333,
180,0.7322459958333333,
181,0.757897075,
182,0.7155013458333334,
183,0.520026725,
184,0.62462795,
185,0.5822909041666667,
186,0.430968825,
187,0.3793943791666667,
188,0.3728801,
189,0.40171355,
190,0.4073569083333333,
191,0.5348812916666666,
192,0.5912827041666666,
193,0.5724075375000001,
194,0.5815251499999999,
195,0.6713381083333334,
196,0.5844853666666666,
197,0.6206660083333334,
198,0.9221205625,
199,1.2005645583333333,
200,1.1295380208333334,
201,0.9117967166666666,
202,1.0862412375,
203,1.0599481833333333,
204,1.6312036125,
205,1.475656758333333,
206,0.7319460791666667,
207,0.4352752666666666,
208,0.0087940333333333,
209,0.0082173958333333,
210,0.0080251333333333,
211,0.0072562333333333,
212,0.0067703375,
213,0.00624705,
214,0.0054194583333333,
215,0.005227225,
216,0.0048267125,
217,0.0044102708333333,
218,0.00383355,
219,0.0037801833333333,
220,0.0027389375,
221,0.0027175833333333,
222,0.0032355083333333,
223,0.002418575,
224,0.0023545,
225,0.0025520916666666,
226,0.0024826749999999,
227,0.0023064875,
228,0.0018312166666666,
229,0.00230645,
230,0.0019326375,
231,0.0020928583333333,
232,0.0023705083333333,
233,0.0030006,
234,0.0034064333333333,
235,0.0031661333333333,
236,0.0027816916666666,
237,0.0030486541666666,
238,0.0030006083333333,
239,0.00315545,
