minute,EDA(µS),grade
0,0.0018792791666666,90.0%
1,0.0022583916666666,
2,0.0026214958333333,
3,0.0018953291666666,
4,0.001900625,
5,0.0021409333333333,
6,0.0021249125,
7,0.0022050083333333,
8,0.0022637333333333,
9,0.00205015,
10,0.0019647041666666,
11,0.0021248916666666,
12,0.0025360541666666,
13,0.0998074416666666,
14,0.4743818083333334,
15,0.4878400416666666,
16,0.5860605875,
17,0.5909355916666666,
18,0.6358089291666666,
19,0.5816928375,
20,0.6129130208333333,
21,0.7894483458333333,
22,0.82574595,
23,0.93953665,
24,1.0607385333333332,
25,1.07873805,
26,0.9560678208333332,
27,1.0563920958333337,
28,1.052387483333333,
29,1.1051900541666666,
30,1.2452349833333334,
31,1.3427071208333332,
32,1.3505921291666667,
33,1.4134169833333334,
34,1.3803706666666666,
35,1.3601921083333333,
36,1.3083913,
37,1.2742477,
38,1.3043839000000002,
39,1.4261623541666668,
40,1.435682775,
41,1.2385214875,
42,1.2264025291666667,
43,1.3693457083333334,
44,1.2588881833333334,
45,1.2859916,
46,1.056112304166667,
47,0.90835385,
48,0.8098236583333333,
49,0.7021842208333333,
50,0.6648289083333334,
51,0.6404273208333334,
52,0.5742438875,
53,0.5322174,
54,0.506421575,
55,0.4354380375,
56,0.3729442291666666,
57,0.3255666416666666,
58,0.2695390666666666,
59,0.2239662291666666,
60,0.1989025875,
61,0.1914164458333333,
62,0.2037082375,
63,0.1885064291666666,
64,0.1732140499999999,
65,0.1520963083333333,
66,0.1778701083333333,
67,0.1910533958333333,
68,0.1892913083333333,
69,0.1805878333333333,
70,0.18759335,
71,0.2109484041666666,
72,0.3810817,
73,0.3755873,
74,0.3760731833333333,
75,0.3686245666666667,
76,0.3388620875,
77,0.324039525,
78,0.2990613208333333,
79,0.2749960041666667,
80,0.2537981291666666,
81,0.289909325,
82,0.3541490625,
83,0.381103025,
84,0.36686785,
85,0.4106573375,
86,0.3961497708333333,
87,0.4274928166666666,
88,0.4968585625,
89,0.5071851958333333,
90,0.5397402541666667,
91,0.6312222625,
92,0.727285625,
93,0.7788440416666667,
94,1.0443683958333334,
95,1.06346165,
96,0.8308506999999999,
97,0.7444892291666666,
98,0.6867850416666667,
99,0.7256888416666667,
100,0.6644871708333333,
101,0.5791189041666667,
102,0.6528256875,
103,0.6298177,
104,0.6090949625000001,
105,0.5852806833333334,
106,0.5530406666666666,
107,0.5367637916666667,
108,0.5950309083333334,
109,0.5683013333333334,
110,0.5605697374999999,
111,0.5770261,
112,0.6221077125,
113,0.5879774624999999,
114,0.6087856041666666,
115,0.6267370791666667,
116,0.6481752708333333,
117,0.6838539291666667,
118,0.7459632791666666,
119,0.7348356708333333,
120,0.816135275,
121,0.8022952041666667,
122,0.7800775000000001,
123,0.8014836,
124,0.8667038416666667,
125,0.9065116916666668,
126,1.1593861124999998,
127,1.17625375,
128,1.188323925,
129,1.3059697916666666,
130,1.2295879041666666,
131,1.3374675875,
132,1.2608001416666668,
133,1.1575363666666665,
134,1.2169278458333332,
135,1.4805187416666667,
136,1.7314409083333333,
137,1.5486315833333333,
138,1.6768435541666666,
139,1.5357881125,
140,1.3961222416666668,
141,1.0364003416666667,
142,0.0031607916666666,
143,0.0025253625,
144,0.0018578958333333,
145,0.0018365291666666,
146,0.001473475,
147,0.0013880416666666,
148,0.0008754833333333,
149,0.001073025,
