minute,EDA(µS),grade
0,0.0129263749999999,80.0%
1,0.0126754249999999,
2,0.01319335,
3,0.0132146708333333,
4,0.0135404041666666,
5,0.0136044625,
6,0.0129424,
7,0.0133001458333333,
8,0.0134015916666666,
9,0.24018755,
10,0.3841619541666666,
11,0.3377365291666666,
12,0.2325382166666666,
13,0.3485590833333333,
14,0.3221353916666666,
15,0.2375197416666666,
16,0.2074601291666666,
17,0.2020355833333333,
18,0.1975397125,
19,0.1970538583333333,
20,0.2197987958333333,
21,0.2042831916666666,
22,0.1973314083333333,
23,0.1963705125,
24,0.2042726166666666,
25,0.2058368583333333,
26,0.2063655416666666,
27,0.1941439458333333,
28,0.1729207541666667,
29,0.15769335,
30,0.1676349541666666,
31,0.1749603541666666,
32,0.1873792083333333,
33,0.1935620458333333,
34,0.1957884416666666,
35,0.1972675208333333,
36,0.2021529833333333,
37,0.2038934666666666,
38,0.2134773874999999,
39,0.2272844333333333,
40,0.2325757166666666,
41,0.2378935958333333,
42,0.23878515,
43,0.2451814916666666,
44,0.252416,
45,0.2576484625,
46,0.2636070625,
47,0.2662714416666666,
48,0.2689675916666666,
49,0.2683696416666666,
50,0.2644880666666667,
51,0.1645275291666666,
52,0.2787970333333333,
53,0.2879217666666667,
54,0.2937040958333333,
55,0.3033733958333333,
56,0.2976978958333333,
57,0.3014940541666667,
58,0.3151196541666666,
59,0.30541835,
60,0.3097216625,
61,0.3120122458333333,
62,0.3241108291666666,
63,0.3250345708333333,
64,0.3253122083333333,
65,0.3188410708333333,
66,0.3241856333333333,
67,0.3156962541666666,
68,0.3161180416666667,
69,0.3078101916666667,
70,0.2288114625,
71,0.3160112499999999,
72,0.3316552083333333,
73,0.3454783958333333,
74,0.3597981291666666,
75,0.3273089833333333,
76,0.3082320666666666,
77,0.3216495541666667,
78,0.3304699083333333,
79,0.3318901416666666,
80,0.3414152374999999,
81,0.3474271541666666,
82,0.14295175,
83,0.3286706333333333,
84,0.3216227749999999,
85,0.3197593208333333,
86,0.3159684083333333,
87,0.3150448416666666,
88,0.3175703208333333,
89,0.3174368666666666,
90,0.3272183625,
91,0.2378241208333333,
92,0.2274071916666666,
93,0.279544475,
94,0.3310145041666666,
95,0.3472456625,
96,0.3447895791666667,
97,0.3416553333333333,
98,0.3391407666666666,
99,0.3309984916666666,
100,0.3295888541666666,
101,0.3415220041666666,
102,0.3388257416666667,
103,0.3430116041666666,
104,0.3535779625,
105,0.3490929916666667,
106,0.3459909124999999,
107,0.3452967416666667,
108,0.3417676125,
109,0.3452220083333333,
110,0.3486497625,
111,0.3480090916666666,
112,0.3430704416666666,
113,0.3459481458333334,
114,0.3428941708333333,
115,0.3464607541666666,
116,0.3457239374999999,
117,0.3497603958333333,
118,0.3518107416666666,
119,0.3517999625,
120,0.3501554583333333,
121,0.3547578833333333,
122,0.3462257916666666,
123,0.3497657166666666,
124,0.3420772708333333,
125,0.3384786458333333,
126,0.0747799291666666,
127,0.0166581958333333,
128,0.0215020375,
129,0.0169305708333333,
130,0.0174217999999999,
131,0.018051925,
132,0.0183402291666666,
133,0.0184737291666666,
134,0.0182387708333333,
135,0.0181854083333333,
136,0.0179023875,
137,0.0176514208333333,
138,0.0180145083333333,
139,0.0181534,
140,0.0173470708333333,
141,0.0169359166666666,
142,0.0173470583333333,
143,0.0168718291666666,
144,0.0163966291666666,
145,0.0168183958333333,
146,0.0165247375,
147,0.0159375083333333,
148,0.0156492708333333,
149,0.0153396458333333,
