minute,EDA(µS),grade
0,0.0199609416666666,58.0%
1,0.0199395875,
2,0.019982275,
3,0.0200356625,
4,0.020024975,
5,0.0202278249999999,
6,0.0199662875,
7,0.0201424083333333,
8,0.0199876166666666,
9,0.0192082916666666,
10,0.0189894666666666,
11,0.0188346916666666,
12,0.0189361,
13,0.0188987375,
14,0.0189734625,
15,0.0189841458333333,
16,0.0189894708333333,
17,0.0190215125,
18,0.019288375,
19,0.0581421833333333,
20,0.0688301,
21,0.1668780166666666,
22,0.1707217291666666,
23,0.2062978875,
24,0.2372401083333333,
25,0.2521134916666667,
26,0.2848441208333333,
27,0.3085685458333333,
28,0.3425058541666666,
29,0.3667802791666666,
30,0.3916579625,
31,0.2000071708333333,
32,0.1155370875,
33,0.127693,
34,0.1283817125,
35,0.1127288916666666,
36,0.1349214,
37,0.1287233458333333,
38,0.125627,
39,0.1322414458333333,
40,0.1300526291666666,
41,0.1405375375,
42,0.1599538208333333,
43,0.156649275,
44,0.1473869041666666,
45,0.1765139625,
46,0.1696859541666666,
47,0.1830270416666666,
48,0.1832725333333333,
49,0.1632744583333333,
50,0.1829362749999999,
51,0.1798933083333333,
52,0.1697607666666666,
53,0.1632957416666666,
54,0.1554427333333333,
55,0.1551171416666666,
56,0.1406496291666666,
57,0.1423526333333333,
58,0.1472480916666666,
59,0.1540387375,
60,0.1523944583333333,
61,0.1370888875,
62,0.1394324708333333,
63,0.1394218,
64,0.1356848458333333,
65,0.133239775,
66,0.130741325,
67,0.1392296208333333,
68,0.1383541083333333,
69,0.1449898791666666,
70,0.15210615,
71,0.152442525,
72,0.1637441625,
73,0.1568094333333333,
74,0.1555708958333333,
75,0.1676039583333333,
76,0.1570176291666666,
77,0.1630288541666666,
78,0.1458974541666666,
79,0.1394912541666666,
80,0.1422565291666666,
81,0.1539586208333333,
82,0.1454116333333333,
83,0.155683025,
84,0.1622227458333333,
85,0.1619291208333333,
86,0.1666750541666666,
87,0.1652550041666666,
88,0.166317375,
89,0.1645877208333333,
90,0.165724775,
91,0.1634452791666666,
92,0.1724460458333333,
93,0.1766261291666666,
94,0.177538975,
95,0.1814734666666666,
96,0.1899298458333333,
97,0.1917395416666666,
98,0.1879758625,
99,0.2000197416666666,
100,0.2040397291666666,
101,0.1820554291666666,
102,0.2090365625,
103,0.1900472083333333,
104,0.2038207916666666,
105,0.2148182874999999,
106,0.2225484666666666,
107,0.2192278916666666,
108,0.1897589041666666,
109,0.2287731541666667,
110,0.2121863916666666,
111,0.2051555166666666,
112,0.2215555291666666,
113,0.229285725,
114,0.2190890958333333,
115,0.213125975,
116,0.2179573291666666,
117,0.2377419333333333,
118,0.2185018875,
119,0.19918695,
120,0.189860375,
121,0.183229875,
122,0.2028597666666666,
123,0.3756847749999999,
124,0.2552630624999999,
125,0.2376939291666666,
126,0.2305882958333333,
127,0.2255754208333333,
128,0.2236535666666666,
129,0.2607243958333333,
130,0.2507679875,
131,0.2511577333333333,
132,0.2610873999999999,
133,0.2329959916666666,
134,0.2112414708333333,
135,0.2263014916666666,
136,0.1984395041666666,
137,0.2233812958333333,
138,0.2340263541666666,
139,0.2186193,
140,0.22095765,
141,0.2162436791666666,
142,0.2274012041666666,
143,0.245141175,
144,0.2389911541666666,
145,0.2310847833333333,
146,0.25040505,
147,0.2065862083333333,
148,0.1962186958333333,
149,0.2142043708333333,
150,0.2178879666666666,
151,0.240117625,
152,0.2405607,
153,0.2394342916666666,
154,0.2430110833333333,
155,0.2326650416666666,
156,0.214327125,
157,0.2320991333333333,
158,0.2327931666666666,
159,0.2290775125,
160,0.239284825,
161,0.2239045166666666,
162,0.2256501625,
163,0.2240699541666666,
164,0.224721275,
165,0.2398721,
166,0.2414255541666666,
167,0.2156670541666666,
168,0.2030786875,
169,0.2080917,
170,0.204440075,
171,0.2164518416666666,
172,0.2163878083333333,
173,0.2141082166666666,
174,0.1913017541666666,
175,0.2517396958333333,
176,0.2104672458333333,
177,0.1953324083333333,
178,0.1954658583333333,
179,0.1922306625,
180,0.1868547333333333,
181,0.2118499208333333,
182,0.2128483874999999,
183,0.2142897625,
184,0.2039276041666666,
185,0.1958662458333333,
186,0.1892090374999999,
187,0.195300375,
188,0.2079048583333333,
189,0.2041144666666666,
190,0.2145459458333333,
191,0.2172313125,
192,0.2153200208333333,
193,0.2593325666666666,
194,0.2512965333333333,
195,0.23833985,
196,0.2399307541666666,
197,0.2352648708333333,
198,0.2257729916666666,
199,0.2214113583333333,
200,0.2190249791666666,
201,0.2217744,
202,0.2174020958333333,
203,0.21488765,
204,0.22535655,
205,0.2362365041666666,
206,0.2258583375,
207,0.1791888166666666,
208,1.2188449,
209,0.0228544875,
210,0.0219521291666666,
211,0.0213380916666666,
212,0.0205587625,
213,0.020008975,
214,0.0194218041666666,
215,0.0189521041666666,
216,0.0187973249999999,
217,0.0183434749999999,
218,0.0179590375,
219,0.0176974333333333,
220,0.0175533,
221,0.0175692916666666,
222,0.0174945291666666,
223,0.0174678708333333,
224,0.0174037666666666,
225,0.0176226791666666,
226,0.0175799875,
227,0.0176387083333333,
228,0.0175906416666666,
229,0.0176813958333333,
230,0.0177027583333333,
231,0.0179216875,
232,0.0179803791666666,
233,0.018188625,
234,0.0184395666666666,
235,0.0186371416666666,
236,0.0187065583333333,
237,0.0187279375,
238,0.0187919708333333,
239,0.01882935,
