minute,TEMP(°C),grade
0,23.055333333333333,77.0%
1,22.988999999999997,
2,22.938333333333333,
3,22.896,
4,22.83833333333333,
5,22.784666666666663,
6,22.761000000000003,
7,22.750666666666667,
8,22.741666666666667,
9,22.713,
10,22.695333333333338,
11,22.721666666666668,
12,22.955,
13,23.598333333333336,
14,24.273666666666667,
15,24.804666666666662,
16,25.201,
17,25.521,
18,25.76833333333333,
19,25.930666666666664,
20,26.051,
21,26.150666666666663,
22,26.267333333333333,
23,26.380333333333333,
24,26.481,
25,26.580666666666666,
26,26.659,
27,26.724666666666668,
28,26.80233333333333,
29,26.865,
30,26.963,
31,27.07266666666667,
32,27.17233333333333,
33,27.261000000000003,
34,27.38133333333333,
35,27.532333333333337,
36,27.692666666666664,
37,27.852666666666668,
38,28.03666666666667,
39,28.21833333333333,
40,28.386000000000003,
41,28.536333333333335,
42,28.671333333333333,
43,28.799,
44,28.9,
45,28.97233333333333,
46,29.041333333333338,
47,29.134333333333338,
48,29.22266666666667,
49,29.288333333333338,
50,29.360666666666667,
51,29.429666666666662,
52,29.479333333333333,
53,29.535000000000004,
54,29.590333333333337,
55,29.602666666666668,
56,29.591,
57,29.564333333333337,
58,29.544666666666668,
59,29.537666666666667,
60,29.540000000000003,
61,29.521666666666665,
62,29.488333333333333,
63,29.43166666666667,
64,29.299,
65,29.184,
66,29.141666666666666,
67,29.153666666666663,
68,29.189666666666668,
69,29.207333333333334,
70,29.241666666666667,
71,29.28666666666667,
72,29.368,
73,29.445,
74,29.51066666666667,
75,29.53,
76,29.535666666666668,
77,29.566,
78,29.608,
79,29.66866666666667,
80,29.718,
81,29.722,
82,29.704666666666665,
83,29.70266666666667,
84,29.686,
85,29.664,
86,29.646666666666665,
87,29.655666666666665,
88,29.659,
89,29.653333333333332,
90,29.662666666666667,
91,29.676333333333336,
92,29.688,
93,29.686,
94,29.69666666666667,
95,29.69666666666667,
96,29.716666666666665,
97,29.75766666666667,
98,29.799666666666667,
99,29.818,
100,29.81933333333333,
101,29.809,
102,29.778333333333332,
103,29.744666666666667,
104,29.704666666666665,
105,29.669,
106,29.634,
107,29.615333333333336,
108,29.607000000000003,
109,29.595333333333333,
110,29.584333333333333,
111,29.587333333333333,
112,29.593,
113,29.606333333333332,
114,29.611666666666668,
115,29.589333333333332,
116,29.552333333333333,
117,29.514000000000003,
118,29.481999999999996,
119,29.46833333333333,
120,29.476333333333333,
121,29.474666666666668,
122,29.43,
123,29.311666666666667,
124,29.152,
125,28.998333333333335,
126,28.862333333333332,
127,28.732000000000003,
128,28.538,
129,28.207,
130,27.947333333333333,
131,27.79733333333333,
132,27.733333333333334,
133,27.740666666666662,
134,27.784333333333333,
135,27.791,
136,27.761333333333333,
137,27.703333333333333,
138,27.615666666666662,
139,27.473333333333336,
140,27.232000000000003,
141,26.942666666666664,
142,26.662,
143,26.402333333333335,
144,26.153333333333332,
145,25.925666666666665,
146,25.700333333333333,
147,25.473666666666663,
148,25.266333333333332,
149,25.074333333333335,
