minute,TEMP(°C),grade
0,22.084999999999997,63.0%
1,22.219,
2,22.38533333333333,
3,22.459,
4,22.392999999999997,
5,21.324166666666667,
6,20.797666666666668,
7,20.798,
8,19.901999999999997,
9,20.540333333333333,
10,20.880666666666663,
11,20.98,
12,21.109666666666666,
13,21.194333333333336,
14,21.233333333333334,
15,21.255666666666663,
16,21.293333333333333,
17,21.321,
18,21.365666666666662,
19,21.390333333333334,
20,21.418333333333333,
21,21.422666666666665,
22,21.448666666666668,
23,21.464,
24,27.132,
25,32.2755,
26,32.51233333333333,
27,32.4825,
28,32.46366666666667,
29,32.43533333333333,
30,32.3465,
31,32.217666666666666,
32,32.032000000000004,
33,32.10166666666667,
34,32.32266666666667,
35,32.442,
36,32.35266666666667,
37,32.287166666666664,
38,32.253,
39,32.347500000000004,
40,32.409,
41,32.3395,
42,32.06366666666666,
43,32.047666666666665,
44,32.14783333333333,
45,32.19433333333333,
46,32.142,
47,32.217999999999996,
48,32.3305,
49,32.51383333333333,
50,32.64533333333333,
51,32.799,
52,32.95233333333333,
53,33.089000000000006,
54,33.20033333333333,
55,33.329166666666666,
56,33.419333333333334,
57,33.521,
58,33.548833333333334,
59,33.63333333333333,
60,33.693333333333335,
61,33.739333333333335,
62,33.781,
63,33.829166666666666,
64,33.85466666666667,
65,33.83416666666667,
66,33.830666666666666,
67,33.894333333333336,
68,33.937,
69,33.93866666666666,
70,33.942,
71,34.033833333333334,
72,34.030833333333334,
73,34.05133333333333,
74,34.120333333333335,
75,34.18666666666666,
76,34.189499999999995,
77,34.22583333333333,
78,34.31216666666667,
79,34.32066666666667,
80,34.316,
81,34.350833333333334,
82,34.38333333333333,
83,34.3065,
84,34.314,
85,34.367,
86,34.417,
87,34.41866666666667,
88,34.44133333333333,
89,34.43533333333333,
90,34.41333333333333,
91,34.39816666666666,
92,34.32566666666666,
93,34.37266666666667,
94,34.42266666666667,
95,34.381499999999996,
96,34.378166666666665,
97,34.407000000000004,
98,34.418,
99,34.37416666666666,
100,34.30716666666667,
101,34.3205,
102,34.36516666666667,
103,34.458,
104,34.54066666666667,
105,34.61716666666667,
106,34.615,
107,34.592333333333336,
108,34.50566666666667,
109,34.41583333333333,
110,34.499500000000005,
111,34.51683333333334,
112,34.492333333333335,
113,34.493,
114,34.48133333333333,
115,34.465,
116,34.30233333333333,
117,34.21083333333333,
118,34.16733333333333,
119,34.1815,
120,34.27833333333333,
121,34.209833333333336,
122,34.2845,
123,34.365,
124,34.37616666666667,
125,34.341,
126,34.327666666666666,
127,34.32516666666667,
128,34.264,
129,34.18283333333333,
130,34.27066666666667,
131,34.323,
132,34.292,
133,34.182,
134,34.18566666666666,
135,34.13333333333333,
136,34.141666666666666,
137,34.242,
138,34.172000000000004,
139,34.101000000000006,
140,34.062333333333335,
141,34.066,
142,33.99633333333333,
143,34.07933333333333,
144,34.09066666666667,
145,34.11933333333334,
146,34.0715,
147,33.983666666666664,
148,33.99816666666667,
149,34.040166666666664,
150,33.99216666666667,
151,34.0665,
152,34.095,
153,34.05416666666667,
154,33.99283333333333,
155,34.02616666666667,
156,34.02683333333333,
157,34.080333333333336,
158,34.09766666666667,
159,34.107,
160,34.095666666666666,
161,34.11833333333333,
162,34.075,
163,34.037333333333336,
164,34.02066666666666,
165,33.98233333333334,
166,33.92816666666667,
167,33.87233333333333,
168,33.97966666666667,
169,33.96333333333333,
170,33.98133333333333,
171,33.97683333333334,
172,33.976,
173,33.93033333333333,
174,33.815000000000005,
175,33.678000000000004,
176,33.59166666666667,
177,33.642833333333336,
178,33.624833333333335,
179,33.71816666666667,
180,33.754,
181,33.744,
182,33.67833333333333,
183,33.5745,
184,33.51466666666667,
185,33.51316666666666,
186,33.537,
187,33.5105,
188,33.54266666666667,
189,33.59866666666667,
190,33.578,
191,33.644333333333336,
192,33.661500000000004,
193,33.63483333333333,
194,33.6205,
195,33.6135,
196,33.713,
197,33.65183333333333,
198,33.558,
199,33.509499999999996,
200,33.494166666666665,
201,33.532333333333334,
202,33.496833333333335,
203,33.59466666666667,
204,33.595333333333336,
205,33.295833333333334,
206,33.1085,
207,28.163333333333338,
208,25.009,
209,24.575666666666667,
210,23.84333333333333,
211,21.127833333333335,
212,20.158666666666665,
213,20.106833333333334,
214,20.4045,
215,18.73933333333333,
216,18.566,
217,18.493666666666662,
218,18.124333333333333,
219,17.675666666666665,
220,17.79866666666667,
221,17.836000000000002,
222,17.6155,
223,18.26516666666667,
224,19.28216666666667,
225,19.471166666666665,
226,19.7005,
227,19.992,
228,20.142166666666665,
229,20.347,
230,20.513333333333332,
231,20.667333333333332,
232,20.804666666666662,
233,20.94333333333333,
234,21.053333333333335,
235,22.603207547169813,
