minute,TEMP(°C),grade
0,22.340666666666667,92.0%
1,22.318,
2,22.386000000000003,
3,22.433333333333337,
4,22.476,
5,22.259,
6,22.186,
7,22.16866666666667,
8,21.345,
9,21.396333333333335,
10,21.351666666666667,
11,22.293333333333333,
12,24.054,
13,30.750666666666667,
14,31.136000000000003,
15,31.040000000000003,
16,31.036,
17,31.054,
18,31.190333333333335,
19,31.193,
20,30.903666666666663,
21,30.81566666666667,
22,30.904333333333337,
23,31.082,
24,31.039,
25,30.78933333333333,
26,30.973333333333336,
27,31.026,
28,30.994000000000003,
29,30.777333333333335,
30,30.813333333333333,
31,30.969333333333335,
32,30.885,
33,30.80666666666667,
34,30.451666666666664,
35,29.832666666666668,
36,29.415000000000003,
37,29.865666666666662,
38,29.910333333333337,
39,30.231,
40,30.759333333333338,
41,31.055333333333333,
42,31.39333333333333,
43,31.425,
44,31.529333333333337,
45,31.91,
46,32.23233333333334,
47,32.272666666666666,
48,32.45433333333333,
49,32.54316666666667,
50,32.79,
51,32.92716666666667,
52,33.083999999999996,
53,32.909166666666664,
54,32.87683333333334,
55,32.963499999999996,
56,33.11516666666667,
57,33.274,
58,33.591,
59,33.48233333333334,
60,33.10816666666667,
61,33.406666666666666,
62,33.491166666666665,
63,33.677166666666665,
64,33.75216666666667,
65,33.43483333333333,
66,33.513666666666666,
67,33.769333333333336,
68,33.870333333333335,
69,33.6535,
70,33.94166666666667,
71,34.39083333333333,
72,34.738166666666665,
73,34.66316666666667,
74,34.542500000000004,
75,34.49483333333333,
76,34.49166666666667,
77,34.431666666666665,
78,34.57533333333333,
79,34.56166666666666,
80,34.38783333333333,
81,34.2935,
82,34.563833333333335,
83,34.62133333333334,
84,34.475,
85,34.464166666666664,
86,34.54216666666667,
87,34.59866666666667,
88,34.46966666666666,
89,34.42433333333334,
90,34.18366666666667,
91,34.08233333333333,
92,34.18683333333333,
93,34.19566666666667,
94,34.06433333333333,
95,34.21816666666667,
96,34.405166666666666,
97,34.2985,
98,33.8085,
99,33.78633333333333,
100,33.706833333333336,
101,33.55283333333333,
102,33.60366666666667,
103,33.41016666666666,
104,33.55866666666667,
105,33.6685,
106,33.553000000000004,
107,33.61383333333333,
108,33.7225,
109,33.839666666666666,
110,33.62616666666666,
111,33.541666666666664,
112,33.563833333333335,
113,33.780166666666666,
114,33.924,
115,34.009499999999996,
116,33.88166666666667,
117,33.80566666666667,
118,33.67883333333334,
119,33.825833333333335,
120,33.69083333333334,
121,33.78966666666667,
122,33.8145,
123,33.77633333333333,
124,33.7745,
125,33.873666666666665,
126,33.58933333333333,
127,33.555166666666665,
128,33.38183333333333,
129,33.39783333333333,
130,33.42033333333333,
131,33.537,
132,33.5475,
133,33.67916666666667,
134,33.679,
135,33.73883333333333,
136,33.68,
137,33.6425,
138,33.56916666666667,
139,33.8735,
140,34.00116666666666,
141,34.181333333333335,
142,34.07666666666667,
143,33.900999999999996,
144,33.768,
145,33.63466666666667,
146,33.591,
147,33.27183333333333,
148,33.193666666666665,
149,33.08,
150,32.983333333333334,
151,32.968833333333336,
152,33.00716666666667,
153,33.028,
154,32.6355,
155,32.32383333333333,
156,32.35766666666667,
157,32.42366666666666,
158,32.11783333333333,
159,31.910833333333336,
160,32.231,
161,32.309333333333335,
162,32.272333333333336,
163,32.232,
164,32.275166666666664,
165,32.4285,
166,32.506166666666665,
167,32.51916666666667,
168,32.49033333333333,
169,32.510666666666665,
170,32.602833333333336,
171,32.73583333333333,
172,32.72316666666667,
173,32.622166666666665,
174,32.59916666666667,
175,32.508,
176,32.04016666666667,
177,31.846,
178,31.87066666666667,
179,32.196,
180,32.404333333333334,
181,32.45316666666667,
182,32.525,
183,32.434,
184,32.407333333333334,
185,32.42633333333333,
186,32.0815,
187,31.998,
188,32.00366666666667,
189,32.208333333333336,
190,32.248999999999995,
191,32.37016666666667,
192,32.472833333333334,
193,32.437666666666665,
194,32.457166666666666,
195,32.54666666666667,
196,32.517,
197,32.56933333333333,
198,32.68233333333333,
199,32.8855,
200,32.86116666666667,
201,32.81133333333334,
202,32.76883333333333,
203,32.69716666666667,
204,32.91866666666667,
205,32.837,
206,32.80983333333333,
207,28.8595,
208,23.543333333333333,
209,20.75883333333333,
210,20.01066666666667,
211,19.282833333333333,
212,18.828166666666668,
213,18.617,
214,18.466166666666663,
215,18.38266666666667,
216,17.805166666666665,
217,17.429666666666666,
218,17.44333333333333,
219,17.42233333333333,
220,19.118166666666664,
221,19.1215,
222,19.050666666666665,
223,19.944166666666668,
224,21.22233333333333,
225,20.956,
226,21.211666666666662,
227,21.584666666666667,
228,21.808666666666667,
229,22.02,
230,22.156333333333333,
231,22.258333333333333,
232,22.361,
233,22.462333333333333,
234,22.534333333333333,
235,22.607000000000003,
236,22.68566666666667,
237,22.75633333333333,
238,22.821666666666665,
239,22.878,
