minute,TEMP(°C),grade
0,22.015333333333334,78.5%
1,21.96966666666667,
2,22.06566666666667,
3,22.122666666666664,
4,22.165333333333333,
5,21.73,
6,21.226333333333333,
7,21.415666666666667,
8,20.47,
9,20.269,
10,25.469,
11,28.194,
12,28.389333333333333,
13,28.459999999999997,
14,28.287,
15,28.045666666666666,
16,27.785,
17,27.867666666666665,
18,27.923333333333336,
19,27.975,
20,28.258333333333333,
21,28.788333333333338,
22,29.444666666666667,
23,29.922666666666665,
24,30.216333333333335,
25,30.657333333333337,
26,30.896,
27,30.983666666666668,
28,31.077,
29,31.173333333333332,
30,31.130333333333333,
31,30.935,
32,30.881666666666668,
33,30.952333333333332,
34,31.042666666666666,
35,31.086666666666662,
36,31.134,
37,31.301666666666662,
38,31.401666666666664,
39,31.455666666666666,
40,31.56566666666667,
41,31.752333333333336,
42,31.87,
43,31.885,
44,31.949166666666667,
45,32.128166666666665,
46,32.24966666666667,
47,32.37883333333333,
48,32.442,
49,32.51416666666667,
50,32.71633333333333,
51,32.85166666666667,
52,33.015166666666666,
53,33.204166666666666,
54,33.1765,
55,33.212,
56,33.13583333333333,
57,33.16083333333333,
58,33.30833333333333,
59,33.32216666666667,
60,33.36566666666667,
61,33.47833333333333,
62,33.1825,
63,33.275166666666664,
64,33.293,
65,33.563833333333335,
66,33.71233333333333,
67,33.900166666666664,
68,33.95133333333334,
69,33.973333333333336,
70,33.924166666666665,
71,33.818,
72,33.785333333333334,
73,33.772666666666666,
74,33.738,
75,33.77,
76,33.75366666666667,
77,33.78766666666667,
78,33.760666666666665,
79,33.781,
80,33.85966666666666,
81,33.92966666666667,
82,33.75216666666667,
83,33.79816666666667,
84,33.807,
85,33.86833333333333,
86,33.8715,
87,33.85583333333333,
88,33.82333333333334,
89,33.82083333333333,
90,33.5965,
91,33.556666666666665,
92,33.4625,
93,33.3755,
94,33.393,
95,33.486666666666665,
96,33.451166666666666,
97,33.304833333333335,
98,33.25033333333333,
99,33.21366666666667,
100,32.97966666666667,
101,33.11816666666667,
102,33.07333333333334,
103,33.152833333333334,
104,33.11716666666667,
105,33.147999999999996,
106,33.21816666666667,
107,33.2885,
108,33.409,
109,33.469500000000004,
110,33.44133333333333,
111,33.36266666666667,
112,33.359833333333334,
113,33.4565,
114,33.379666666666665,
115,33.230333333333334,
116,33.1975,
117,33.223,
118,33.277,
119,33.19683333333333,
120,33.23616666666666,
121,33.41566666666667,
122,33.446666666666665,
123,33.39383333333333,
124,33.345,
125,33.31366666666667,
126,33.3075,
127,33.3245,
128,33.33683333333333,
129,33.427,
130,33.399166666666666,
131,33.309,
132,33.34,
133,33.22833333333333,
134,33.23316666666667,
135,33.1845,
136,33.188,
137,33.28066666666667,
138,33.16716666666667,
139,33.13,
140,33.0335,
141,33.093,
142,33.13066666666666,
143,33.21183333333333,
144,33.35483333333333,
145,33.29016666666667,
146,33.278333333333336,
147,33.26133333333333,
148,33.17383333333333,
149,33.295833333333334,
150,33.292,
151,33.296166666666664,
152,33.3155,
153,33.337833333333336,
154,33.46966666666667,
155,33.49516666666667,
156,33.5245,
157,33.47266666666667,
158,33.35066666666667,
159,33.10766666666667,
160,33.081,
161,33.11033333333334,
162,33.144666666666666,
163,33.1705,
164,33.22416666666666,
165,33.248,
166,33.26866666666667,
167,33.26466666666667,
168,33.316833333333335,
169,33.36566666666667,
170,33.42766666666667,
171,33.3875,
172,33.26466666666667,
173,33.34816666666667,
174,33.2855,
175,33.26733333333333,
176,33.29383333333333,
177,33.261833333333335,
178,33.247,
179,33.1545,
180,33.261,
181,33.23616666666667,
182,33.02,
183,32.957,
184,32.72416666666667,
185,32.69616666666666,
186,32.66566666666667,
187,32.575833333333335,
188,32.612833333333334,
189,32.668,
190,32.67016666666667,
191,32.650166666666664,
192,32.52766666666667,
193,32.503,
194,32.574,
195,32.580000000000005,
196,32.586333333333336,
197,32.434999999999995,
198,32.45033333333333,
199,32.499,
200,32.52333333333333,
201,32.569,
202,32.55766666666667,
203,32.562,
204,32.528666666666666,
205,32.44733333333333,
206,32.3045,
207,32.229166666666664,
208,30.243,
209,26.19066666666667,
210,25.605666666666664,
211,24.649,
212,20.959666666666667,
213,19.545666666666666,
214,18.797666666666665,
215,18.221,
216,17.848166666666664,
217,17.488333333333333,
218,17.492,
219,19.134666666666664,
220,20.203166666666668,
221,20.348,
222,20.389166666666664,
223,20.37933333333333,
224,20.24,
225,19.946,
226,20.28933333333333,
227,20.66166666666667,
228,20.703333333333333,
229,20.933666666666667,
230,21.078666666666667,
231,21.205333333333332,
232,21.328333333333333,
233,21.435666666666663,
234,21.524333333333335,
235,21.42866666666667,
236,21.48933333333333,
237,21.582,
238,21.686333333333337,
239,21.772333333333332,
