minute,TEMP(°C),grade
0,21.818,94.0%
1,21.773666666666667,
2,22.053333333333335,
3,22.150333333333332,
4,22.092,
5,20.66466666666667,
6,19.573666666666668,
7,19.5605,
8,18.8195,
9,19.583166666666667,
10,20.771333333333335,
11,22.007,
12,21.804333333333332,
13,21.714333333333332,
14,27.0,
15,28.16,
16,28.24233333333333,
17,28.44633333333333,
18,28.418999999999997,
19,28.352666666666668,
20,28.387666666666668,
21,28.28666666666667,
22,28.21833333333333,
23,28.116333333333333,
24,28.16166666666667,
25,28.153333333333332,
26,28.168666666666663,
27,28.197,
28,28.193333333333335,
29,28.026333333333337,
30,28.380333333333333,
31,28.28033333333333,
32,27.926666666666662,
33,27.878666666666668,
34,27.561666666666667,
35,28.006333333333338,
36,28.793333333333333,
37,29.244000000000003,
38,29.862666666666662,
39,30.623333333333335,
40,30.950333333333333,
41,31.13566666666667,
42,30.997666666666664,
43,30.958333333333332,
44,30.942,
45,31.014,
46,30.985333333333333,
47,30.954333333333334,
48,30.906333333333336,
49,30.981333333333335,
50,31.090333333333337,
51,31.275333333333332,
52,31.452,
53,31.667333333333332,
54,31.802,
55,31.849666666666668,
56,31.881666666666668,
57,31.885333333333335,
58,31.923333333333336,
59,32.074666666666666,
60,32.132,
61,32.139500000000005,
62,32.23533333333333,
63,32.208666666666666,
64,32.10783333333333,
65,32.06466666666667,
66,32.052,
67,32.107166666666664,
68,32.22533333333333,
69,32.265,
70,32.388333333333335,
71,32.398999999999994,
72,32.30733333333333,
73,32.2635,
74,32.16316666666667,
75,32.12283333333333,
76,32.09916666666667,
77,32.05533333333333,
78,31.950666666666667,
79,31.9615,
80,32.022166666666664,
81,31.9965,
82,32.1145,
83,32.33,
84,32.392833333333336,
85,32.418,
86,32.38216666666666,
87,32.366166666666665,
88,32.30916666666666,
89,32.3025,
90,32.21816666666667,
91,32.11483333333333,
92,32.08583333333333,
93,32.18,
94,32.21866666666667,
95,32.33683333333333,
96,32.47666666666667,
97,32.71233333333333,
98,32.765166666666666,
99,32.6945,
100,32.756,
101,32.600833333333334,
102,32.632,
103,32.598,
104,32.61466666666667,
105,32.596333333333334,
106,32.46866666666667,
107,32.39733333333333,
108,32.33133333333333,
109,32.2775,
110,32.32066666666667,
111,32.402166666666666,
112,32.39866666666667,
113,32.542,
114,32.78183333333333,
115,33.068666666666665,
116,33.17816666666666,
117,33.22833333333333,
118,33.20483333333333,
119,33.159,
120,33.15533333333333,
121,33.1755,
122,33.11366666666667,
123,33.0,
124,32.884166666666665,
125,32.77366666666667,
126,32.749833333333335,
127,32.793,
128,32.769333333333336,
129,32.72233333333333,
130,32.683166666666665,
131,32.66283333333333,
132,32.55616666666667,
133,32.506,
134,32.428666666666665,
135,32.404,
136,32.318333333333335,
137,32.21233333333333,
138,32.22183333333333,
139,32.258,
140,32.25066666666667,
141,32.301,
142,32.27916666666667,
143,32.23916666666666,
144,32.28183333333333,
145,32.306333333333335,
146,32.342333333333336,
147,32.29866666666667,
148,32.18983333333333,
149,32.174,
150,32.083333333333336,
151,32.004333333333335,
152,31.956999999999997,
153,31.9665,
154,31.959333333333333,
155,31.896666666666665,
156,31.78666666666667,
157,31.757333333333335,
158,31.764333333333337,
159,31.732333333333333,
160,31.798,
161,31.834999999999997,
162,31.836333333333336,
163,31.804666666666662,
164,31.793999999999997,
165,31.735000000000003,
166,31.590666666666667,
167,31.57133333333333,
168,31.561666666666667,
169,31.626,
170,31.388333333333332,
171,31.418333333333333,
172,31.538,
173,31.51,
174,31.515,
175,31.625,
176,31.732333333333333,
177,31.76966666666667,
178,31.805,
179,31.73166666666667,
180,31.685,
181,31.612666666666662,
182,31.612,
183,31.554333333333332,
184,31.578333333333333,
185,31.580666666666666,
186,31.519333333333336,
187,31.582666666666668,
188,31.569000000000003,
189,31.61,
190,31.678333333333335,
191,31.725,
192,31.653666666666663,
193,31.552666666666667,
194,31.538333333333338,
195,31.492666666666665,
196,31.379,
197,31.183666666666667,
198,31.214,
199,31.378,
200,31.47233333333333,
201,31.551333333333332,
202,31.447,
203,31.331666666666667,
204,31.28,
205,31.24233333333333,
206,31.245,
207,31.269,
208,30.178333333333335,
209,25.718,
210,21.161,
211,21.98,
212,21.948666666666668,
213,21.7585,
214,21.139,
215,16.828,
216,14.57,
217,17.6075,
218,16.742,
219,16.8075,
220,17.371166666666667,
221,16.960833333333333,
222,17.1675,
223,18.7045,
224,19.877,
225,19.983,
226,20.22283333333333,
227,20.630333333333333,
228,20.637,
229,20.786,
230,20.920333333333335,
231,21.034666666666663,
232,21.139666666666667,
233,21.248333333333335,
234,21.395333333333333,
235,21.554333333333332,
236,21.652333333333335,
237,21.754666666666665,
238,21.851666666666667,
239,21.944666666666667,
