minute,TEMP(°C),grade
0,22.127333333333336,33.0%
1,22.078333333333333,
2,22.046,
3,22.07266666666667,
4,22.084999999999997,
5,20.243333333333332,
6,18.487333333333332,
7,17.424333333333333,
8,16.388166666666667,
9,17.333666666666666,
10,17.8565,
11,19.440833333333337,
12,19.895333333333333,
13,20.095666666666663,
14,20.241,
15,20.345,
16,20.439666666666668,
17,20.5115,
18,20.56866666666667,
19,20.62,
20,20.672666666666668,
21,20.707333333333334,
22,21.138,
23,20.947999999999997,
24,20.905666666666665,
25,20.896333333333335,
26,20.909333333333333,
27,20.920666666666666,
28,20.942666666666664,
29,20.964333333333332,
30,20.98633333333333,
31,20.999666666666663,
32,21.027333333333335,
33,21.091,
34,24.753666666666668,
35,25.842333333333332,
36,25.755999999999997,
37,25.921,
38,25.841333333333335,
39,25.848000000000003,
40,25.838,
41,25.933666666666667,
42,26.002,
43,26.053333333333335,
44,26.459,
45,26.367666666666665,
46,26.516,
47,26.736333333333334,
48,26.699333333333335,
49,26.56866666666667,
50,26.665666666666667,
51,26.751666666666665,
52,26.738999999999997,
53,26.75133333333333,
54,26.799333333333333,
55,26.759666666666664,
56,26.737666666666662,
57,26.766333333333332,
58,26.812333333333335,
59,26.75433333333333,
60,26.715333333333337,
61,26.712666666666667,
62,26.735,
63,26.687,
64,26.604666666666667,
65,26.551666666666662,
66,26.549333333333333,
67,26.56866666666667,
68,26.534666666666663,
69,26.535333333333337,
70,26.60533333333333,
71,26.719,
72,26.59466666666667,
73,26.572333333333333,
74,26.596666666666668,
75,26.618333333333332,
76,26.700666666666667,
77,26.809666666666665,
78,26.85033333333333,
79,26.903666666666663,
80,26.91433333333333,
81,27.025333333333332,
82,27.03,
83,27.030666666666665,
84,27.103333333333335,
85,27.053,
86,27.189666666666668,
87,27.217666666666663,
88,27.768666666666665,
89,28.081,
90,28.056333333333335,
91,28.074333333333335,
92,27.99866666666667,
93,28.02766666666667,
94,27.968000000000004,
95,27.76966666666667,
96,27.796666666666667,
97,27.824666666666666,
98,27.854666666666667,
99,27.86733333333333,
100,27.809666666666665,
101,27.774,
102,27.81833333333333,
103,27.865,
104,27.9,
105,27.936,
106,27.973,
107,27.987,
108,28.052666666666667,
109,28.08566666666667,
110,28.073,
111,28.098333333333336,
112,28.113666666666667,
113,28.246,
114,28.20566666666667,
115,28.181333333333335,
116,28.183,
117,28.226666666666667,
118,28.345666666666663,
119,28.314,
120,28.267999999999997,
121,28.295333333333335,
122,28.350666666666665,
123,28.42233333333333,
124,28.475666666666665,
125,28.509,
126,28.53033333333333,
127,28.56,
128,28.592666666666663,
129,28.571,
130,28.583666666666662,
131,28.616333333333333,
132,28.682,
133,28.686,
134,28.688333333333336,
135,28.753,
136,28.941,
137,29.103333333333335,
138,27.724666666666668,
139,26.945666666666668,
140,27.106333333333335,
141,26.571666666666665,
142,24.861,
143,21.2915,
144,19.616,
145,17.934,
146,20.240666666666662,
147,20.750833333333333,
148,21.063,
149,21.44,
