minute,TEMP(°C),grade
0,23.407333333333337,78.0%
1,23.355666666666664,
2,23.295333333333335,
3,23.24366666666667,
4,23.189333333333337,
5,23.142999999999997,
6,23.100666666666665,
7,23.067,
8,23.039333333333335,
9,23.008333333333333,
10,22.987333333333332,
11,22.97533333333333,
12,22.968666666666664,
13,22.971666666666668,
14,23.294333333333334,
15,23.740666666666662,
16,24.27766666666667,
17,25.044333333333334,
18,25.624,
19,25.991666666666667,
20,26.314,
21,26.568666666666665,
22,26.746,
23,26.892999999999997,
24,27.043333333333333,
25,27.157,
26,27.259,
27,27.405,
28,27.520333333333333,
29,27.584333333333333,
30,27.648666666666667,
31,27.71466666666667,
32,27.79,
33,27.863,
34,27.945666666666668,
35,28.029,
36,28.101,
37,28.154666666666667,
38,28.188,
39,28.241666666666667,
40,28.299666666666667,
41,28.32633333333333,
42,28.34466666666667,
43,28.360333333333337,
44,28.373,
45,28.4,
46,28.446666666666665,
47,28.502,
48,28.537,
49,28.566,
50,28.579,
51,28.596666666666668,
52,28.62633333333333,
53,28.664333333333335,
54,28.674333333333333,
55,28.682,
56,28.693333333333335,
57,28.689333333333337,
58,28.67,
59,28.626,
60,28.574,
61,28.552333333333333,
62,28.545,
63,28.542,
64,28.552000000000003,
65,28.558,
66,28.57,
67,28.55666666666667,
68,28.519,
69,28.463,
70,28.414,
71,28.406,
72,28.41166666666667,
73,28.439666666666664,
74,28.477666666666664,
75,28.502333333333336,
76,28.516333333333332,
77,28.498333333333335,
78,28.481,
79,28.435,
80,28.389000000000003,
81,28.316333333333333,
82,28.213,
83,28.142,
84,28.10033333333333,
85,28.080666666666666,
86,28.076666666666664,
87,28.08833333333333,
88,28.069333333333336,
89,28.03966666666667,
90,27.990333333333336,
91,27.955,
92,27.921666666666667,
93,27.926,
94,27.922,
95,27.932666666666663,
96,27.930333333333333,
97,27.91166666666667,
98,27.929666666666662,
99,27.933333333333337,
100,27.899333333333335,
101,27.895666666666667,
102,27.863,
103,27.83833333333333,
104,27.824666666666666,
105,27.817666666666664,
106,27.825666666666667,
107,27.81133333333333,
108,27.791333333333338,
109,27.776666666666664,
110,27.770666666666667,
111,27.770666666666667,
112,27.76,
113,27.743,
114,27.73,
115,27.677333333333333,
116,27.597,
117,27.558333333333337,
118,27.558,
119,27.562,
120,27.565333333333335,
121,27.587333333333333,
122,27.624333333333333,
123,27.65666666666667,
124,27.638333333333332,
125,27.60233333333333,
126,27.609,
127,27.573333333333338,
128,27.412,
129,27.23033333333333,
130,27.108,
131,27.053333333333335,
132,27.12633333333333,
133,27.289666666666665,
134,27.432666666666663,
135,27.483,
136,27.455,
137,27.374333333333333,
138,27.264,
139,27.128,
140,26.935333333333332,
141,26.714666666666663,
142,26.494000000000003,
143,26.279666666666667,
144,26.087333333333333,
145,25.896333333333335,
146,25.715,
147,25.595,
