minute,TEMP(°C),grade
0,22.115,58.0%
1,22.07266666666667,
2,22.310333333333332,
3,22.361333333333334,
4,22.182,
5,19.820666666666668,
6,19.296666666666667,
7,19.262833333333333,
8,17.75183333333333,
9,19.58083333333333,
10,20.451,
11,20.633,
12,21.03166666666667,
13,21.155,
14,21.149333333333335,
15,21.184,
16,21.298333333333332,
17,21.240666666666662,
18,20.6545,
19,21.346833333333333,
20,26.877,
21,29.339999999999996,
22,29.71833333333333,
23,30.09466666666667,
24,30.076666666666664,
25,30.078,
26,30.148000000000003,
27,30.227333333333338,
28,30.205,
29,30.029,
30,30.106,
31,30.184,
32,30.019333333333336,
33,30.078,
34,30.290333333333333,
35,30.407333333333337,
36,30.422666666666665,
37,30.572,
38,30.65266666666667,
39,30.90666666666667,
40,30.903333333333332,
41,30.748333333333335,
42,30.720333333333333,
43,30.699,
44,30.833333333333332,
45,30.964333333333332,
46,31.06833333333333,
47,30.993333333333332,
48,30.704,
49,30.764666666666667,
50,30.49566666666667,
51,30.43166666666667,
52,30.543333333333333,
53,30.654666666666667,
54,30.697333333333333,
55,30.50133333333333,
56,30.13566666666667,
57,29.953666666666667,
58,30.180666666666664,
59,30.29866666666667,
60,30.252666666666663,
61,30.003333333333337,
62,29.849333333333337,
63,30.065,
64,30.014,
65,29.839999999999996,
66,29.881666666666668,
67,29.949666666666666,
68,30.073666666666668,
69,30.261333333333333,
70,30.175666666666665,
71,30.200666666666667,
72,30.538,
73,30.607666666666667,
74,30.706333333333337,
75,30.760666666666665,
76,30.748333333333335,
77,30.956666666666667,
78,30.915333333333333,
79,30.753333333333337,
80,30.653333333333332,
81,30.520333333333333,
82,30.562,
83,30.388333333333332,
84,30.646333333333335,
85,30.910666666666668,
86,30.978333333333335,
87,30.972666666666665,
88,30.871333333333332,
89,31.023333333333333,
90,30.851999999999997,
91,30.60666666666667,
92,30.704666666666665,
93,30.796,
94,30.628,
95,30.529666666666667,
96,30.607666666666667,
97,30.821,
98,31.058333333333337,
99,31.252666666666663,
100,31.300666666666665,
101,30.954666666666665,
102,30.993,
103,31.107000000000003,
104,31.191666666666663,
105,30.972666666666665,
106,31.152333333333335,
107,31.315666666666665,
108,31.16433333333333,
109,31.020666666666667,
110,31.229333333333333,
111,31.513666666666666,
112,31.593666666666667,
113,31.462333333333333,
114,31.334666666666667,
115,31.099666666666668,
116,30.895,
117,30.923,
118,30.87,
119,30.75433333333333,
120,30.68066666666667,
121,30.598666666666663,
122,30.912,
123,31.097,
124,31.223333333333336,
125,31.452,
126,31.475,
127,31.39833333333333,
128,31.63533333333333,
129,31.655666666666665,
130,31.681333333333335,
131,31.850666666666665,
132,31.938666666666663,
133,31.89383333333333,
134,31.429333333333332,
135,31.097,
136,30.862,
137,30.791333333333338,
138,31.030666666666665,
139,31.00766666666667,
140,31.223,
141,31.418,
142,31.433333333333337,
143,31.374,
144,31.472666666666665,
145,31.541333333333338,
146,31.466333333333335,
147,31.185,
148,30.889999999999997,
149,30.880999999999997,
150,31.064666666666664,
151,31.064666666666668,
152,31.126666666666665,
153,31.067,
154,31.117,
155,31.090666666666667,
156,30.932333333333336,
157,30.86433333333333,
158,31.19766666666667,
159,31.13566666666667,
160,31.242666666666665,
161,31.127333333333336,
162,30.703333333333333,
163,30.912333333333333,
164,30.71466666666667,
165,31.07766666666667,
166,31.041,
167,31.307,
168,30.993666666666662,
169,30.934,
170,30.67233333333333,
171,30.644333333333336,
172,30.440333333333335,
173,30.82633333333333,
174,31.34333333333333,
175,31.072333333333333,
176,31.340666666666667,
177,31.347666666666665,
178,30.816333333333333,
179,30.47,
180,30.28666666666667,
181,30.159333333333333,
182,30.401,
183,30.525,
184,30.432666666666663,
185,30.118,
186,29.862333333333332,
187,30.162333333333333,
188,30.470666666666663,
189,30.496333333333332,
190,30.605,
191,30.605,
192,30.502333333333336,
193,30.244333333333337,
194,30.218,
195,30.229,
196,30.392999999999997,
197,30.286333333333335,
198,30.508333333333333,
199,30.398333333333333,
200,30.419,
201,30.461333333333336,
202,30.37,
203,30.088,
204,29.894333333333336,
205,30.041,
206,30.031,
207,28.395,
208,20.321666666666665,
209,18.564166666666665,
210,18.178166666666662,
211,17.762833333333333,
212,18.404833333333332,
213,18.392833333333332,
214,18.383666666666667,
215,18.628,
216,18.638666666666666,
217,18.334333333333333,
218,18.023666666666667,
219,17.9805,
220,18.257833333333338,
221,18.259166666666665,
222,18.18433333333333,
223,18.755999999999997,
224,19.633333333333333,
225,19.726166666666664,
226,19.886333333333333,
227,19.978666666666665,
228,20.101666666666667,
229,20.18,
230,20.278,
231,20.378666666666668,
232,20.487,
233,20.60233333333333,
234,20.691,
235,20.849666666666668,
236,20.986,
237,21.103666666666665,
238,21.228,
239,21.336333333333336,
