minute,TEMP(°C),grade
0,23.39466666666667,71.0%
1,23.334666666666667,
2,23.269,
3,23.22,
4,23.166666666666668,
5,23.12,
6,23.07766666666667,
7,23.027333333333335,
8,22.992666666666665,
9,22.955666666666666,
10,22.937,
11,22.912,
12,22.889333333333337,
13,22.859,
14,22.855333333333338,
15,22.839666666666663,
16,22.832666666666668,
17,22.833666666666662,
18,22.984333333333332,
19,23.493333333333332,
20,24.162333333333333,
21,24.844,
22,25.388333333333332,
23,25.82766666666667,
24,26.19066666666667,
25,26.529,
26,26.799,
27,27.035,
28,27.262333333333338,
29,27.496666666666663,
30,27.704333333333334,
31,27.877333333333336,
32,27.991666666666667,
33,28.10533333333333,
34,28.241333333333333,
35,28.408666666666665,
36,28.607333333333333,
37,28.819000000000003,
38,29.021333333333335,
39,29.20133333333333,
40,29.354333333333333,
41,29.48933333333333,
42,29.611333333333334,
43,29.721666666666668,
44,29.82633333333333,
45,29.916333333333338,
46,30.004,
47,30.106,
48,30.208333333333332,
49,30.326,
50,30.452,
51,30.589,
52,30.7,
53,30.79,
54,30.871666666666663,
55,30.930999999999997,
56,31.005666666666663,
57,31.06066666666667,
58,31.119666666666667,
59,31.165333333333333,
60,31.213666666666665,
61,31.23966666666667,
62,31.302999999999997,
63,31.392333333333333,
64,31.495333333333335,
65,31.577,
66,31.641,
67,31.695333333333338,
68,31.750333333333337,
69,31.781,
70,31.791,
71,31.788666666666664,
72,31.782333333333337,
73,31.764333333333333,
74,31.732000000000003,
75,31.692333333333337,
76,31.689333333333337,
77,31.71966666666667,
78,31.767333333333333,
79,31.793999999999997,
80,31.815,
81,31.864333333333335,
82,31.922666666666665,
83,31.9745,
84,31.988166666666665,
85,31.99383333333333,
86,31.988166666666665,
87,32.023833333333336,
88,32.08233333333333,
89,32.1395,
90,32.20066666666666,
91,32.24466666666667,
92,32.278333333333336,
93,32.29266666666667,
94,32.257,
95,32.189499999999995,
96,32.160999999999994,
97,32.1405,
98,32.088,
99,31.991666666666667,
100,31.909,
101,31.827,
102,31.782333333333337,
103,31.764666666666663,
104,31.741,
105,31.76,
106,31.801333333333332,
107,31.817666666666664,
108,31.824666666666666,
109,31.801333333333332,
110,31.77333333333333,
111,31.73966666666667,
112,31.714,
113,31.706333333333337,
114,31.708666666666662,
115,31.670333333333335,
116,31.579333333333334,
117,31.467333333333332,
118,31.381333333333338,
119,31.30633333333333,
120,31.22533333333333,
121,31.144,
122,31.084,
123,31.004,
124,30.933666666666667,
125,30.86866666666667,
126,30.711666666666662,
127,30.315333333333335,
128,29.81833333333333,
129,29.349,
130,28.967333333333332,
131,28.660333333333337,
132,28.467333333333332,
133,28.384666666666664,
134,28.405,
135,28.428,
136,28.398000000000003,
137,28.309,
138,28.186666666666667,
139,28.016333333333332,
140,27.775666666666663,
141,27.484,
142,27.192333333333337,
143,26.922666666666665,
144,26.662,
145,26.419333333333334,
146,26.189666666666668,
147,25.995,
148,25.894,
