minute,TEMP(°C),grade
0,22.059666666666665,82.0%
1,21.960666666666665,
2,22.020666666666667,
3,22.102666666666668,
4,22.157,
5,21.191166666666668,
6,19.72233333333333,
7,18.197666666666667,
8,16.577666666666666,
9,16.781666666666666,
10,17.622333333333334,
11,19.27466666666667,
12,19.995166666666663,
13,20.205666666666666,
14,20.358333333333334,
15,20.46333333333333,
16,20.545333333333335,
17,20.614666666666665,
18,20.678,
19,20.734666666666666,
20,20.774,
21,20.805666666666664,
22,20.853333333333335,
23,20.89466666666667,
24,20.918333333333333,
25,20.953,
26,20.981,
27,21.002,
28,21.03066666666667,
29,21.05,
30,21.07633333333333,
31,21.09733333333333,
32,21.243,
33,21.371666666666663,
34,25.62066666666667,
35,27.179333333333332,
36,27.591666666666665,
37,27.760666666666665,
38,27.847,
39,27.919666666666668,
40,28.083,
41,28.211,
42,28.29433333333333,
43,28.333666666666662,
44,28.436333333333337,
45,28.538333333333338,
46,28.74233333333333,
47,28.715,
48,28.69766666666667,
49,28.58533333333333,
50,28.71066666666667,
51,28.839333333333332,
52,29.037,
53,29.03966666666667,
54,29.105666666666668,
55,29.357666666666667,
56,29.503333333333337,
57,29.67,
58,29.820333333333338,
59,29.958,
60,30.03666666666667,
61,30.163666666666664,
62,30.228333333333335,
63,30.278,
64,30.272666666666662,
65,30.324666666666666,
66,30.553333333333335,
67,30.807333333333336,
68,30.94066666666667,
69,31.045666666666666,
70,31.180333333333333,
71,31.284333333333333,
72,31.390333333333334,
73,31.462333333333333,
74,31.533666666666665,
75,31.572,
76,31.724333333333337,
77,31.95,
78,31.951666666666664,
79,32.013999999999996,
80,32.150666666666666,
81,32.17616666666667,
82,32.13433333333333,
83,32.163333333333334,
84,32.25633333333334,
85,32.29833333333333,
86,32.29483333333334,
87,32.349666666666664,
88,32.4225,
89,32.504,
90,32.4895,
91,32.568,
92,32.608333333333334,
93,32.531333333333336,
94,32.526833333333336,
95,32.61833333333333,
96,32.655166666666666,
97,32.658,
98,32.67283333333333,
99,32.6685,
100,32.64533333333333,
101,32.58133333333333,
102,32.502500000000005,
103,32.46633333333333,
104,32.48083333333333,
105,32.4595,
106,32.483333333333334,
107,32.60466666666667,
108,32.57866666666667,
109,32.52916666666667,
110,32.45366666666667,
111,32.376666666666665,
112,32.365833333333335,
113,32.462,
114,32.59,
115,32.660666666666664,
116,32.60966666666667,
117,32.612,
118,32.553000000000004,
119,32.5285,
120,32.489000000000004,
121,32.53816666666667,
122,32.586,
123,32.6395,
124,32.605333333333334,
125,32.607,
126,32.49616666666667,
127,32.410666666666664,
128,32.40266666666667,
129,32.522166666666664,
130,32.56666666666667,
131,32.577666666666666,
132,32.64983333333333,
133,32.68,
134,32.67366666666666,
135,32.65683333333333,
136,32.244166666666665,
137,32.0545,
138,28.113,
139,23.569333333333336,
140,22.696,
141,23.51966666666667,
142,23.799,
143,21.454666666666665,
144,20.574666666666666,
145,19.581166666666665,
146,21.127166666666668,
147,21.579,
148,21.834999999999997,
149,22.698666666666668,
