minute,TEMP(°C),grade
0,22.26066666666667,88.0%
1,22.264333333333333,
2,22.278333333333332,
3,22.308333333333337,
4,22.371,
5,19.02583333333333,
6,17.053333333333335,
7,15.996666666666666,
8,15.254666666666669,
9,18.094833333333337,
10,18.917166666666667,
11,19.8565,
12,20.176166666666667,
13,20.359333333333332,
14,20.484333333333332,
15,20.595,
16,20.690333333333335,
17,20.764666666666663,
18,20.836,
19,20.891,
20,20.933,
21,20.97733333333333,
22,21.021666666666665,
23,21.064333333333337,
24,21.091666666666665,
25,21.114666666666665,
26,21.145333333333333,
27,21.17666666666667,
28,21.207333333333334,
29,21.231333333333335,
30,21.252666666666663,
31,21.275333333333332,
32,21.491,
33,29.435,
34,31.3465,
35,31.62816666666667,
36,31.542,
37,31.597,
38,31.601333333333333,
39,31.589,
40,31.627,
41,31.517,
42,31.729333333333333,
43,31.530166666666663,
44,31.415666666666667,
45,31.117666666666665,
46,30.837,
47,30.847,
48,30.653666666666663,
49,30.484666666666666,
50,30.711666666666662,
51,30.621,
52,30.794,
53,30.961333333333336,
54,31.011333333333333,
55,31.196666666666665,
56,31.341666666666665,
57,31.389,
58,30.944666666666667,
59,31.178333333333335,
60,31.261333333333333,
61,31.119000000000003,
62,30.863999999999997,
63,31.197,
64,31.400333333333332,
65,31.833333333333332,
66,31.667,
67,31.563,
68,31.668666666666663,
69,32.0725,
70,32.18,
71,32.282000000000004,
72,32.82716666666667,
73,32.66983333333334,
74,32.651666666666664,
75,32.589666666666666,
76,32.732166666666664,
77,32.707,
78,32.6885,
79,33.066833333333335,
80,33.312666666666665,
81,33.4075,
82,33.69083333333334,
83,33.3555,
84,33.147666666666666,
85,33.470166666666664,
86,33.487,
87,33.31483333333333,
88,33.18083333333333,
89,33.552,
90,33.8565,
91,33.5635,
92,33.698,
93,33.86,
94,33.824333333333335,
95,33.475833333333334,
96,33.38033333333333,
97,33.407666666666664,
98,33.72233333333333,
99,33.5425,
100,33.5565,
101,33.686,
102,33.77666666666667,
103,33.784166666666664,
104,33.74483333333333,
105,33.861000000000004,
106,33.82333333333334,
107,33.891666666666666,
108,33.6105,
109,33.453,
110,33.658166666666666,
111,33.683,
112,33.587666666666664,
113,33.36416666666666,
114,33.3225,
115,33.2375,
116,32.94616666666666,
117,33.0775,
118,32.977333333333334,
119,33.024,
120,33.32483333333333,
121,33.36333333333333,
122,33.4645,
123,33.43116666666667,
124,33.411,
125,33.531,
126,32.77066666666666,
127,32.431333333333335,
128,32.77733333333333,
129,32.7085,
130,32.740833333333335,
131,32.60316666666667,
132,32.31366666666666,
133,31.8695,
134,32.15983333333333,
135,32.208666666666666,
136,32.43483333333333,
137,32.291666666666664,
138,29.473666666666663,
139,26.029,
140,25.027333333333335,
141,24.994333333333337,
142,25.055999999999997,
143,24.780666666666665,
144,23.473333333333336,
145,21.592,
146,21.953666666666667,
147,22.17,
148,22.184,
149,21.886666666666667,
