minute,ACC(g),grade
0,9.586453688916093,78.5%
1,9.557906158833765,
2,9.519836637190428,
3,9.574955189947168,
4,9.539869969031429,
5,9.65349616278849,
6,9.514782134406522,
7,9.610139657580776,
8,9.548078476827213,
9,9.5983089940276,
10,10.012041348287616,
11,10.158413965071231,
12,10.017926634867562,
13,10.029433895031344,
14,10.046205779716272,
15,10.045966941848468,
16,10.050379988750928,
17,10.06060738492183,
18,10.032570609327877,
19,9.968553544456627,
20,10.157704846793033,
21,10.240754548155802,
22,10.226566104937344,
23,10.031505426207378,
24,10.026042799248934,
25,10.030640006375323,
26,9.906863958766586,
27,9.859950830096247,
28,9.968993741419336,
29,9.996468471729552,
30,10.10216840721995,
31,9.96468285752035,
32,10.024996691858506,
33,10.047254951323549,
34,10.01891705045814,
35,9.887181963373074,
36,10.016065902801651,
37,9.95203661633306,
38,10.03272811932676,
39,9.988312622251046,
40,10.020147598419028,
41,10.064335149657431,
42,10.036275020240256,
43,10.060813998969556,
44,10.047819821598836,
45,10.071131824061675,
46,10.037052542739769,
47,10.061268571350524,
48,10.017517535049643,
49,10.006542355180851,
50,10.036891073545265,
51,10.061839716539833,
52,9.901110813321408,
53,10.006656415886782,
54,10.066377348821955,
55,9.996268111960417,
56,9.99632817730353,
57,10.01605099029512,
58,10.05611648644938,
59,10.031901199637746,
60,10.054003747690748,
61,10.040903875388947,
62,9.931890443668744,
63,9.976244871825838,
64,9.881633894479876,
65,9.800672761540357,
66,9.978715704987067,
67,10.053952005095942,
68,10.012906144588577,
69,10.05939310048804,
70,10.07070467099751,
71,10.062440993617644,
72,10.065062577092537,
73,10.056847183735526,
74,10.074415199496135,
75,10.079256804574918,
76,10.07356382396447,
77,10.070745900066102,
78,9.998479462682052,
79,10.040505832366106,
80,10.026510966875929,
81,10.04846016012963,
82,9.941613808645792,
83,10.013578780186952,
84,9.94801123252758,
85,10.075837469920865,
86,10.07650535986668,
87,10.035081609811735,
88,10.06590306861381,
89,10.006615262425948,
90,9.928384608827807,
91,9.980876829862622,
92,10.059259200935465,
93,9.985415685532509,
94,10.03692475132171,
95,10.01908325672869,
96,9.998830007634076,
97,10.015045111702005,
98,9.81688210174203,
99,9.850816321999194,
100,9.898325417470652,
101,10.086138244977814,
102,9.99585331616145,
103,10.004577344339216,
104,9.958983762965902,
105,9.83597518766294,
106,10.047805921873415,
107,10.013180342214431,
108,10.02054620659692,
109,10.04423314781933,
110,10.027663985607848,
111,10.073783583954386,
112,10.068985006232747,
113,10.012293650854469,
114,10.066854194559545,
115,10.035581127012035,
116,10.070487368382288,
117,10.007367382403883,
118,10.025571198135278,
119,9.92922349180145,
120,9.803610294110689,
121,9.925896348012584,
122,10.061273156569133,
123,9.957361692459775,
124,9.939957953781953,
125,9.911777687375873,
126,9.925771040216102,
127,9.98260108548627,
128,9.970182290072485,
129,10.03842384909732,
130,9.98888679763482,
131,9.99473282176894,
132,10.019985069163202,
133,9.9805615467719,
134,10.10706821134054,
135,10.021793647774256,
136,10.065323749121182,
137,9.973333734565871,
138,10.036164365121158,
139,10.019906034724077,
140,10.044082249981733,
141,10.013493631538667,
142,9.983171057975108,
143,10.067409273600989,
144,10.090233112985512,
145,9.982312528840987,
146,9.909786602924925,
147,9.984812770460191,
148,10.001803633791663,
149,10.029941309059335,
150,10.055500821744412,
151,10.10056531604005,
152,9.869945020832112,
153,9.99391497737832,
154,10.089958947110151,
155,9.976971259724037,
156,9.942230982427848,
157,9.943885077957018,
158,9.93885558739097,
159,9.981252302146384,
160,9.897104886567702,
161,9.875901984187252,
162,9.910704833880546,
163,9.900568026584487,
164,9.887519014578844,
165,9.909674075227112,
166,9.973344636534932,
167,10.031075195693024,
168,10.043353375798429,
169,10.01789008910226,
170,10.010861793406589,
171,9.894879511109211,
172,9.896846516752866,
173,9.940343492026898,
174,9.93685385702596,
175,10.048467214807804,
176,10.04779045997785,
177,10.09033659854215,
178,9.97869783586892,
179,10.065679795262096,
180,10.075103647032131,
181,10.06278355772024,
182,10.088705461363704,
183,10.038394776675093,
184,9.976848877546308,
185,10.056066372912152,
186,9.996286957801765,
187,10.03650086478303,
188,9.974196739217104,
189,9.882231346920085,
190,10.000819274035685,
191,9.99320233305128,
192,9.99238619015821,
193,10.02997584968818,
194,10.009836484837331,
195,10.005911975445231,
196,10.055946415187409,
197,9.977308717668992,
198,10.01002061752536,
199,9.973726686089735,
200,10.000909735664688,
201,10.099325415590698,
202,10.28034754727335,
203,9.97674052114105,
204,9.847702322747091,
205,9.932942166191614,
206,10.107514828029302,
207,10.410981640524763,
208,10.080272800852937,
209,9.98673785332133,
210,9.9661303641964,
211,10.15177726862007,
212,9.83290871462664,
213,9.65819647668019,
214,9.63177326993057,
215,9.975303474679915,
216,9.87001661134675,
217,9.85778610633654,
218,9.897450104360525,
219,9.73219951534716,
220,9.67802169987288,
221,9.883919782627608,
222,9.778367334743344,
223,9.69807197760511,
224,9.716648321258528,
225,9.675930491647788,
226,9.58291474825565,
227,9.568882121606544,
228,9.53787085727614,
229,9.507468239349825,
230,9.518781224682808,
231,9.517911539319702,
232,9.518372913591929,
233,9.517862524728333,
234,9.506284807163016,
235,9.581817052153282,
236,9.588987239434202,
237,9.59198445341776,
238,9.591759869893105,
239,9.58683545434112,
