minute,ACC(g),grade
0,9.64010251787846,82.0%
1,9.639765772467673,
2,9.53723224389416,
3,9.631041915164444,
4,9.891892481163,
5,10.251752454626086,
6,10.134760893656258,
7,10.150008044966713,
8,10.166697163308536,
9,10.087739872645985,
10,9.838551052887173,
11,9.722616298323926,
12,9.68582546521148,
13,9.687057543578664,
14,9.687401287668042,
15,9.687023470346348,
16,9.687182609544642,
17,9.687336061697083,
18,9.687415631296233,
19,9.68764865304782,
20,9.6869439007472,
21,9.687483735583225,
22,9.68709346889148,
23,9.687256492097935,
24,9.687415631296233,
25,9.686858644102198,
26,9.686858644102198,
27,9.687023470346348,
28,9.687341748742938,
29,9.68662562235061,
30,9.68662562235061,
31,9.68709735289964,
32,10.161070466642412,
33,10.04025858382608,
34,10.065496460802429,
35,10.320904385653996,
36,9.917388406028223,
37,9.951446089021005,
38,9.971518031101231,
39,10.078085704606574,
40,9.900518452329644,
41,9.85830811071087,
42,10.06868534323798,
43,9.958908254361052,
44,9.9278748464111,
45,9.934340319455584,
46,9.91824148097441,
47,9.946620626499003,
48,9.91716612427715,
49,9.997613138207589,
50,9.882513866649427,
51,9.876523133818404,
52,9.910769439517374,
53,9.91629796503248,
54,9.941496400433827,
55,9.914860142314962,
56,9.914929917004056,
57,9.960304608405886,
58,9.896916777966766,
59,9.899397159732477,
60,9.884782768828138,
61,9.897200660406336,
62,9.892119492856876,
63,9.91878658463289,
64,9.913228179295125,
65,9.90580481208634,
66,9.953163676039384,
67,9.948549588413355,
68,9.928696977726847,
69,9.930744896448092,
70,9.888219476589969,
71,10.006406858058195,
72,9.947447530837486,
73,9.917129282668927,
74,9.917164173671097,
75,9.918600359083229,
76,9.907014135825564,
77,9.862559219211288,
78,9.90900124347502,
79,9.904785483539662,
80,9.850621684237082,
81,9.912007210342823,
82,9.938982332394891,
83,9.948886538258002,
84,9.918257202130423,
85,9.919686127131571,
86,9.943203299803049,
87,9.911406138857036,
88,9.889921548717384,
89,9.94700818066328,
90,9.908232197792804,
91,9.89176333308963,
92,9.914194031010128,
93,9.932427161872733,
94,9.990394420390624,
95,9.89762064181444,
96,9.897579217108085,
97,9.883238184268455,
98,9.885003055396542,
99,9.9646101788692,
100,9.95076217904863,
101,9.881622331926756,
102,9.904585641299889,
103,9.958018774931343,
104,9.93813542151659,
105,9.918488634721948,
106,9.9076370920459,
107,9.891126354103625,
108,9.890600029193212,
109,9.870336288689789,
110,9.954537961795012,
111,9.921918573630938,
112,9.929782758689957,
113,9.916345304999703,
114,9.902106661946336,
115,9.899083087240829,
116,9.921362654405948,
117,10.061726098603174,
118,9.984931145521822,
119,9.959079751409831,
120,9.952935271313898,
121,9.92364580786565,
122,9.90678162953317,
123,9.939023388075324,
124,9.936522150171516,
125,9.942554128090707,
126,9.888328010448928,
127,9.877666553850828,
128,9.912225358797365,
129,9.886582200865996,
130,9.946133614613762,
131,10.00795968317962,
132,9.90196001477324,
133,9.94800306648861,
134,10.07978850271041,
135,10.327303940654303,
136,10.075411454186844,
137,9.807195985876014,
138,9.958045601431875,
139,9.974279889445848,
140,10.013716750451376,
141,10.039507900873623,
142,10.016956879157783,
143,11.5479552420751,
144,10.599513586083306,
145,10.486367832812949,
146,10.082147683004084,
147,10.211405465909932,
148,10.153681438411096,
149,9.965399959990268,
