minute,ACC(g),grade
0,10.05691341564632,92.0%
1,10.050873393575214,
2,9.997553917622662,
3,10.069251977130463,
4,9.99760749844833,
5,10.150182629296818,
6,9.997582660692908,
7,10.07178739006991,
8,10.015837280974438,
9,10.064258263765014,
10,9.61302971060454,
11,9.967787150075232,
12,10.143472412992754,
13,10.043258733163109,
14,9.891604570062794,
15,10.066549203147323,
16,10.050324563894833,
17,9.957832863192433,
18,10.17088784537091,
19,10.243590050778334,
20,10.339977944374889,
21,10.099935321196911,
22,10.061582648002227,
23,10.17618312674002,
24,10.121901941267732,
25,10.39338334039442,
26,10.31765635041268,
27,10.240150697160455,
28,10.085059714008148,
29,10.20185987398932,
30,10.142344571012876,
31,9.927057959188046,
32,9.96545549003766,
33,10.03251275043164,
34,10.128360919703075,
35,10.089297117970482,
36,10.08710118018342,
37,10.064173222724644,
38,10.066147786286653,
39,10.043883936926315,
40,10.050706204598391,
41,10.03804379811496,
42,10.119127178810082,
43,9.889956755277034,
44,9.879240630421975,
45,10.00664113937123,
46,10.032123155214856,
47,10.045599489659654,
48,10.03505380931144,
49,9.947618737200552,
50,10.06093034817608,
51,10.047520983614552,
52,10.06550358897233,
53,10.043988733227176,
54,10.075946767254312,
55,10.100897397934606,
56,10.021881386600525,
57,10.063763347464969,
58,9.959521224230931,
59,10.011595167229924,
60,10.033203260237078,
61,10.039378986604923,
62,9.936286931046755,
63,10.03466207362082,
64,10.01438264659192,
65,10.027376360697849,
66,10.083305912517089,
67,10.036771531856733,
68,10.045000624829644,
69,9.9873415639477,
70,10.011752931262302,
71,9.972352366361536,
72,9.916066874436416,
73,10.007619781224305,
74,10.046769865400677,
75,10.021037587474243,
76,10.015865740177054,
77,9.961244117443224,
78,9.922815338524096,
79,10.06443773820222,
80,10.045178475518346,
81,10.04603104851928,
82,10.043694048754594,
83,9.993711526618387,
84,10.055531925857496,
85,10.095829180361626,
86,10.18537239296822,
87,10.078975450645228,
88,9.98650319076696,
89,10.1235569775304,
90,10.030685102220843,
91,9.934861132820703,
92,9.952570896360792,
93,10.055970517653815,
94,9.9808204887013,
95,10.113988349851985,
96,9.994251605446236,
97,9.99287999545276,
98,10.074944009671167,
99,10.046467809785897,
100,10.079745183761634,
101,10.191910009686294,
102,10.026939285223907,
103,10.051723978422755,
104,9.968757670706289,
105,9.886041556766775,
106,9.9241572238532,
107,10.010982002276686,
108,9.985758070447076,
109,9.99575189491826,
110,9.979610715887926,
111,9.986039358133342,
112,10.027947541400296,
113,10.005411804430596,
114,10.081786332024146,
115,10.038208882070688,
116,10.04197605926586,
117,10.026002094903204,
118,10.078039354563108,
119,9.891549525896831,
120,9.866702922781078,
121,9.928021226203148,
122,10.145122238420209,
123,10.019537057072847,
124,9.972895653227171,
125,9.90654163075072,
126,10.18221243536786,
127,10.021380381129088,
128,10.021737867541669,
129,10.079844714476724,
130,10.023558292340526,
131,10.021775716420974,
132,10.05553484106775,
133,10.018390544639972,
134,9.985840232139203,
135,10.056857584455656,
136,9.997495305640308,
137,10.07524500361154,
138,9.97532870204604,
139,10.118580747618802,
140,10.507201379154886,
141,10.353897143920392,
142,10.05981471239392,
143,10.0940085624369,
144,9.989430769189267,
145,10.045224160778282,
146,9.965187281333163,
147,9.988432414969363,
148,10.002465959486406,
149,10.040081937729282,
150,9.977540828731026,
151,9.867901225408236,
152,9.982553498977142,
153,10.01713503738853,
154,10.01660897714792,
155,9.944253688757064,
156,9.943082244006913,
157,9.966534010207258,
158,9.975629407292685,
159,9.925482238208028,
160,9.929813055532206,
161,9.941493989839172,
162,9.927381297734936,
163,9.907092180369254,
164,9.971850572388636,
165,9.808905328555158,
166,9.850548166334702,
167,10.06336574159655,
168,9.901860026502384,
169,9.944149072336437,
170,10.090600304422576,
171,9.94000545949967,
172,9.973240468165862,
173,9.982599017004722,
174,9.758359050538528,
175,9.885158886932492,
176,9.854970404228226,
177,9.89967419123106,
178,9.906179673796922,
179,10.007135286509948,
180,10.011512791378133,
181,10.036962695408755,
182,9.960712107906652,
183,9.870136745428288,
184,10.033184957460156,
185,9.97289633783675,
186,9.8686494469412,
187,9.861816611283729,
188,9.931100104577062,
189,9.93069063159656,
190,9.969603406014883,
191,9.93512672721106,
192,9.90461343040976,
193,9.872984984581205,
194,9.89411306483618,
195,9.877798203198276,
196,9.868450213427012,
197,9.884857938384728,
198,10.037163016723945,
199,10.09347937202896,
200,9.995976129489698,
201,10.0025488544332,
202,10.190566926405127,
203,10.544386402489325,
204,9.919230444046788,
205,9.86615341633884,
206,9.979484117121617,
207,10.404661767167628,
208,9.97736655830067,
209,9.770071565207097,
210,9.750681984692593,
211,9.75091421013983,
212,9.708477220676988,
213,9.735243549564291,
214,9.712159256899351,
215,9.715722451196678,
216,9.691441366583742,
217,9.689768190641097,
218,9.770718827564911,
219,10.004973307358586,
220,9.997284672682548,
221,10.170546132592332,
222,10.070993151691356,
223,9.997770058159972,
224,9.992188804870096,
225,9.964111527934152,
226,9.89620904991919,
227,9.910303304990608,
228,9.964896612775233,
229,9.968399962772322,
230,9.98441285551767,
231,9.983604804687934,
232,9.982365947123949,
233,9.977202201163305,
234,9.960750096750576,
235,9.948357011258643,
236,9.916992549832054,
237,9.91819037568143,
238,9.920011374758468,
239,9.92074771594241,
