minute,ACC(g),grade
0,9.97183227549272,78.0%
1,9.97184517557886,
2,9.971806475320438,
3,9.97187097575114,
4,9.97171617471745,
5,9.973221719664318,
6,9.9715298641411,
7,9.972815518667804,
8,9.971513014405373,
9,9.971638242057136,
10,9.980401670107335,
11,9.995408824204658,
12,9.993789504478706,
13,9.970528529844245,
14,10.153845396475132,
15,10.116384739752652,
16,10.155531332992062,
17,10.054692384782827,
18,10.126148622541882,
19,9.966702556526837,
20,9.963079380492676,
21,10.570745237511913,
22,10.296166384496718,
23,9.97184433213554,
24,9.963430055327851,
25,9.932396527526262,
26,9.94042166053776,
27,9.981413357726035,
28,10.01738539542484,
29,10.05783512393648,
30,10.000047046806095,
31,10.085807361315997,
32,9.962511158363773,
33,9.88557698108186,
34,9.974590776037475,
35,9.911636919670826,
36,9.89002819687519,
37,9.9220719266347,
38,9.92224345861345,
39,9.930063037946669,
40,9.908465262625212,
41,10.07743939777672,
42,10.003112251222944,
43,9.935549878199804,
44,9.90172377540578,
45,9.922523938713027,
46,9.936883442648329,
47,9.956277911119056,
48,9.925557216062863,
49,9.983248636744412,
50,9.906600422628737,
51,9.925880737589717,
52,9.917831572587026,
53,9.925573912664236,
54,9.980809195230416,
55,9.926735576074984,
56,10.08596015762254,
57,9.915320789548344,
58,9.93255329022235,
59,9.894895167627135,
60,9.928353614791058,
61,9.984237242872558,
62,9.933539007576284,
63,9.90933458920747,
64,9.870255252141511,
65,9.893356126460658,
66,9.90861933121479,
67,9.92062259675773,
68,9.933980982204051,
69,9.975590439934418,
70,9.964105197181274,
71,9.931033555893514,
72,9.967284679185877,
73,9.920991659827056,
74,9.920344410387942,
75,9.932989007916932,
76,9.92897835642453,
77,9.887171898173571,
78,9.979124606243174,
79,10.029339955313594,
80,9.933544131628963,
81,9.980619072488556,
82,9.89486905234398,
83,9.966362654927746,
84,9.904919871876594,
85,9.90311947718536,
86,9.911010364702715,
87,9.93373692591189,
88,9.913642244242292,
89,9.928526420135352,
90,9.891093116676045,
91,9.956113845441054,
92,9.90417102677346,
93,9.89638876589682,
94,10.064667757623347,
95,9.94361185778254,
96,9.924853794415023,
97,9.92383532107984,
98,9.97817385861453,
99,9.929182844043384,
100,9.897973414771773,
101,9.998998990524347,
102,9.902770794612543,
103,9.84558198484631,
104,9.883288262161972,
105,9.92448948880775,
106,9.912273750504308,
107,9.952465571391524,
108,10.03671854963064,
109,9.967257409525171,
110,9.92493369424836,
111,9.911844214092133,
112,9.898869645357143,
113,9.94792980481876,
114,9.946734481925713,
115,9.907305045952024,
116,9.908223501151344,
117,9.930543114799956,
118,9.946617051781397,
119,9.920337925538378,
120,9.923113827570196,
121,10.12217745197673,
122,9.993996429913029,
123,11.1221128096088,
124,10.130377170665383,
125,10.004123433324622,
126,10.600727491110966,
127,9.911678187902703,
128,9.991354484118334,
129,9.823448376500266,
130,9.900175179371056,
131,9.90987408180899,
132,9.67405560210833,
133,9.72901375105661,
134,9.794585115517718,
135,9.712985330132518,
136,9.63466892094047,
137,9.643421992941969,
138,9.668047680186044,
139,9.63456764157103,
140,9.636147445531853,
141,9.636501285256925,
142,9.636545741201028,
143,9.636470144217247,
144,9.636444740820618,
145,9.624108504524948,
146,9.610859007814234,
147,9.610374388038936,
