minute,ACC(g),grade
0,9.634692934647797,75.0%
1,9.634616493199395,
2,9.635202764928485,
3,9.634755126058884,
4,9.6350259113448,
5,9.76973040344952,
6,10.156555142791255,
7,10.12561576412624,
8,10.194464555272631,
9,10.263234125744514,
10,10.315465722550275,
11,10.231271533957704,
12,10.214159015427178,
13,10.080951079223407,
14,10.674453475914447,
15,10.562470906045046,
16,10.110120559099585,
17,10.241427971807465,
18,10.254400479425462,
19,10.173609501652358,
20,10.017236073372583,
21,9.998729598369447,
22,10.051462883061005,
23,10.042879860263763,
24,10.149826498063304,
25,10.024672946328534,
26,10.046508942849693,
27,10.00019754765268,
28,9.992149819424716,
29,10.025745041003374,
30,9.992811772876726,
31,10.050979546804262,
32,9.997477842722894,
33,9.95890418400679,
34,9.917811000244114,
35,9.871349214036066,
36,9.830923575670829,
37,9.818603803456426,
38,9.81105693899528,
39,10.04448407735116,
40,10.024478636824703,
41,9.945569313071294,
42,9.951223884291748,
43,9.947529723034142,
44,9.97814152225361,
45,10.029445986147293,
46,9.982695280530203,
47,9.994076415544724,
48,9.963326256625882,
49,10.031930410798372,
50,9.96013579655864,
51,9.976561940701856,
52,9.964200237994191,
53,9.932605680769042,
54,9.936301884155704,
55,9.96137435893833,
56,9.994211991093362,
57,9.95078474117414,
58,10.038965313766388,
59,9.996486157533672,
60,9.979292137924729,
61,9.929906205015696,
62,9.960842754297706,
63,9.958731440202126,
64,9.97618577539667,
65,9.719408437359602,
66,9.697769051300371,
67,9.7828952520593,
68,9.76081443620124,
69,9.797306642595837,
70,9.808867046234887,
71,9.956075392867804,
72,9.934590474416236,
73,9.964323555617977,
74,9.967749566328248,
75,9.945164747458312,
76,9.98671248137099,
77,9.962216405630024,
78,9.954605744575051,
79,9.975609666128843,
80,9.77989751991782,
81,9.679652864288268,
82,9.864223378205514,
83,9.83306332981064,
84,9.84041423179533,
85,10.064822075534453,
86,9.953690558296405,
87,9.99458258211865,
88,10.012805989288834,
89,9.960018428719046,
90,9.95790191556098,
91,9.870320301055765,
92,9.83612215246568,
93,9.878707402375214,
94,9.942688373316969,
95,9.96525978380029,
96,9.883738988515429,
97,9.9436108989415,
98,9.825802098082503,
99,9.996818635585964,
100,9.833721022074927,
101,9.879126779854156,
102,10.126454096869288,
103,9.982106381426307,
104,9.8915157459354,
105,9.897779725315065,
106,9.95510593274709,
107,9.821079267441805,
108,9.903123148960216,
109,9.935729560862535,
110,9.961659492317178,
111,9.978334427621208,
112,9.962375542950294,
113,9.97023055463194,
114,9.943498864260704,
115,9.942813050916206,
116,9.950778400992307,
117,9.87767877781044,
118,9.99285752981061,
119,10.03486595464398,
120,10.019776247898127,
121,10.056356461868708,
122,9.959644884586048,
123,10.009480853692798,
124,10.018943354056912,
125,10.141060696168235,
126,9.880758948990598,
127,9.8241756257378,
128,9.78284767810472,
129,9.75009317184847,
130,9.840466953210347,
131,9.875473505752025,
132,9.697590900048374,
133,9.738077923610822,
134,9.818056492660698,
135,9.68058386069816,
136,9.508518211957869,
137,9.493759293444516,
138,9.58232578854182,
139,9.61664839521978,
140,9.640474324257038,
141,9.63518627273735,
142,9.631474603757027,
143,9.628085691891108,
144,9.62707263136446,
145,9.662075932760311,
146,9.65433079719177,
147,9.655208716206555,
148,9.655542119982892,
149,9.654653338231924,
