minute,ACC(g),grade
0,9.94347120569302,58.0%
1,9.885176229744552,
2,9.87731097591556,
3,9.879719782847042,
4,9.854997160777998,
5,10.032537084554754,
6,9.86152827394356,
7,9.930333508037547,
8,9.867659211082897,
9,9.86226927966905,
10,9.790942432057443,
11,9.790939336119893,
12,9.839044698491996,
13,9.850662338293354,
14,9.846068624448067,
15,9.8486675819262,
16,9.847483106870476,
17,9.920531101843554,
18,10.006853243179345,
19,9.92781929335678,
20,9.916022604325036,
21,9.948716679709255,
22,9.99178692166404,
23,9.83184963148513,
24,9.855580735796597,
25,9.834175637816385,
26,9.849994425736002,
27,9.829893947860937,
28,9.907305215248533,
29,9.896207915073225,
30,9.855150700225042,
31,9.893914588315456,
32,9.923241747867738,
33,9.84090410487858,
34,9.856347206230168,
35,9.855799666781618,
36,9.921195056207203,
37,9.838920558646477,
38,9.854007475650327,
39,9.86023869085411,
40,9.852150275593203,
41,9.875429424715454,
42,9.837282334793892,
43,9.834260665424946,
44,9.871205221743796,
45,9.846958142006606,
46,9.834702652805117,
47,9.869284678500218,
48,9.874022165342216,
49,9.872174655404333,
50,9.939783826843106,
51,9.830639463567016,
52,9.830025329773,
53,9.826169144151274,
54,9.85950146979228,
55,9.882606175623078,
56,9.896981722692196,
57,9.899054331111426,
58,9.883730187193215,
59,9.813697873697189,
60,9.815868601799265,
61,9.873554182529586,
62,9.872459328676182,
63,9.91075578121374,
64,9.89394387849734,
65,9.875591637566297,
66,9.892885434658004,
67,9.867251152685704,
68,9.888638737495407,
69,9.95650682471966,
70,9.80903459762409,
71,9.825548957064273,
72,9.86039562497035,
73,9.837751920876949,
74,9.832907400431832,
75,9.826443921384396,
76,9.853598368877943,
77,9.836808322614887,
78,9.90446279196754,
79,9.903650636356277,
80,9.902065934363351,
81,9.820283318406108,
82,9.883667855633652,
83,9.894219543895218,
84,9.838972633269988,
85,9.867397900669191,
86,9.85216906231915,
87,9.86914692386468,
88,9.843341503541064,
89,9.83511876931932,
90,9.885356944862318,
91,9.884646894301776,
92,9.874763695989078,
93,9.891897766454584,
94,9.906064984666743,
95,9.893254783632626,
96,9.83491117343243,
97,9.797959003110783,
98,9.82099840299854,
99,9.830792687651805,
100,9.857495108456185,
101,9.888339072218566,
102,9.877809878435263,
103,9.86139419239363,
104,9.904643853719936,
105,9.8886512505216,
106,9.8537781346585,
107,9.852915182052714,
108,9.892061185422744,
109,9.885484934607284,
110,9.840014884782416,
111,9.833541540566731,
112,9.854226127806296,
113,9.84139890881288,
114,9.88901847243249,
115,9.896277890744376,
116,9.889711477040004,
117,9.892495957274852,
118,9.906441071726457,
119,9.89717988326624,
120,9.8930394542609,
121,9.889971479462137,
122,9.894484634063934,
123,9.878400267996527,
124,9.838634256262772,
125,9.817838428269107,
126,9.83741816906017,
127,9.817778450102386,
128,9.881315502457207,
129,9.829726250616806,
130,9.852903031141036,
131,9.826003378892764,
132,9.822464836570326,
133,9.876173942561785,
134,9.89060746678842,
135,9.889932675000734,
136,9.919615453062423,
137,9.902498843316971,
138,9.952728428059276,
139,9.852348522392608,
140,9.805948046723191,
141,9.814747264706304,
142,9.839966797726476,
143,9.79885360465888,
144,9.797074228365416,
145,9.886186216125632,
146,9.854925519733168,
147,9.892795205042184,
148,9.891493902447,
149,9.838208580260323,
150,9.866574415962706,
151,9.826781840656489,
152,9.833382376032615,
153,9.819605796247874,
154,9.820057800722171,
155,9.855105888159583,
156,9.882259112686484,
157,9.832263926458596,
158,9.84633971267394,
159,9.898337028738869,
160,9.829437722962192,
161,9.93772394183082,
162,9.910324658208753,
163,9.827667812020644,
164,9.802454815792332,
165,9.884584846520069,
166,9.832714108829627,
167,9.93933975682946,
168,9.890338528011434,
169,9.949058024143485,
170,9.88772901089108,
171,9.845663216289044,
172,9.776297341240552,
173,9.901355108787278,
174,9.994847472492742,
175,9.827903239893104,
176,9.900556601747322,
177,9.92163614282958,
178,9.965143688950624,
179,9.950573097342367,
180,9.92792750816063,
181,9.834755657270907,
182,9.778530837364777,
183,9.86839105764742,
184,9.899592935171531,
185,9.9052214627317,
186,9.921409695641394,
187,9.873745564814618,
188,9.83283036314424,
189,9.848694980337603,
190,9.855935177004328,
191,9.837932895328269,
192,9.79574347333754,
193,9.864490996097844,
194,9.852632240838034,
195,9.830862874192082,
196,9.81492303121561,
197,9.8253968575249,
198,9.820952985008187,
199,9.834247900334256,
200,9.885949651974322,
201,9.88300914632314,
202,9.911142340730896,
203,10.028544068300649,
204,9.955025334050836,
205,9.929610499571607,
206,9.928440519872742,
207,9.958742798789498,
208,10.19135730776626,
209,9.89869237121773,
210,9.90276092821674,
211,9.935646046723829,
212,9.868828270990791,
213,9.839875063654288,
214,9.852538304135829,
215,9.855685345411072,
216,9.83989439313385,
217,9.827685944783038,
218,9.88955263555384,
219,9.882583448395758,
220,9.935159200257166,
221,10.021906260952193,
222,9.961492941655637,
223,9.905702898264556,
224,9.918896624762697,
225,9.93787822973948,
226,9.791989905530237,
227,9.832238521610508,
228,9.720754234291606,
229,9.744872176476589,
230,9.747466363171045,
231,9.747466363171045,
232,9.747464479721213,
233,9.747432365441568,
234,9.711454905482343,
235,9.690015935385407,
236,9.681976154736349,
237,9.682241441611536,
238,9.682199376263211,
239,9.682170962379066,
