minute,ACC(g),grade
0,9.637688389862154,55.0%
1,9.634479228932015,
2,9.598532341720649,
3,9.655421146588242,
4,9.640750954793102,
5,9.732819225071855,
6,9.613417185116498,
7,9.676324498861314,
8,9.63593644813522,
9,9.859038845937809,
10,9.610136339950785,
11,9.584452846540673,
12,9.589426920576557,
13,9.583536557001594,
14,9.584816026623844,
15,9.584964586478362,
16,9.584715000532327,
17,9.584335460453788,
18,9.914426443817886,
19,9.797014152475723,
20,9.90840003697179,
21,10.10167931104962,
22,9.813287723483654,
23,9.782353277631094,
24,9.70305454860895,
25,9.70281959081665,
26,9.70671007570045,
27,9.672086213744068,
28,9.701654885004013,
29,9.719439514237228,
30,9.71549780239898,
31,9.637380229716385,
32,9.712102017031834,
33,9.813325823931336,
34,9.665127911730732,
35,9.685420603734372,
36,9.724280465895625,
37,9.692392545011884,
38,9.65616883239537,
39,9.729776222604098,
40,9.72115159765668,
41,9.648810901998072,
42,9.644590279791888,
43,9.649116455206286,
44,9.726864559052746,
45,9.727435387087771,
46,9.730528811165426,
47,9.658935205516064,
48,9.731777626390045,
49,9.729800526760007,
50,9.693414018111206,
51,9.680009771367924,
52,9.688908061614734,
53,9.736228343828884,
54,9.727138453260755,
55,9.696138192248544,
56,9.691251190616564,
57,9.717355965446028,
58,9.655179229303869,
59,9.666177540387558,
60,9.634712446870967,
61,9.680763485988974,
62,9.653912249614198,
63,9.763266172683435,
64,9.661650071407978,
65,9.682494562527268,
66,9.682628350253998,
67,9.66896259365698,
68,9.700112020828923,
69,9.732034582370945,
70,9.711543719912266,
71,9.779862165394444,
72,9.743653197546324,
73,9.72779811669898,
74,9.685964167604446,
75,9.674636998822276,
76,9.717641082389912,
77,9.72767327105707,
78,9.715532230709885,
79,9.63458939387712,
80,9.668652277755928,
81,9.72412670241791,
82,9.660324880671403,
83,9.647467911331038,
84,9.674505636856214,
85,9.731317144637964,
86,9.742947383170142,
87,9.712053926089016,
88,9.65823697904083,
89,9.687087989186892,
90,9.737503426653875,
91,9.640463444805851,
92,9.631568238552408,
93,9.64970679500606,
94,9.70235929319288,
95,9.666195963916495,
96,9.701203294255713,
97,9.673564558036846,
98,9.655823330445052,
99,9.705049032801613,
100,9.680575583776625,
101,9.666880877146127,
102,9.731303575860997,
103,9.729436038309546,
104,9.677940783763711,
105,9.7280101599625,
106,9.705354727866334,
107,9.693233279198884,
108,9.68119174703194,
109,9.668519896481117,
110,9.726676740900569,
111,9.632294462816104,
112,9.633077628877937,
113,9.642844809473331,
114,9.630883033821137,
115,9.63417344321918,
116,9.619978041395637,
117,9.62536181245324,
118,9.707030456380634,
119,9.631995159111671,
120,9.65213462585012,
121,9.711848850406572,
122,9.675694667602444,
123,9.700167752909074,
124,9.728993988131217,
125,9.69992485601101,
126,9.66899254270262,
127,9.691739366222588,
128,9.661439096964118,
129,9.6637716007146,
130,9.674848221894722,
131,9.695933859571973,
132,9.700045706630409,
133,9.69705238173834,
134,9.654243677506225,
135,9.69876599909452,
136,9.72703815769483,
137,9.68067637742385,
138,9.659976647277093,
139,9.795932880363608,
140,9.768626695502522,
141,9.761131061164727,
142,9.703368827679975,
143,9.685736063386509,
144,9.663004052352573,
145,9.654457310497758,
146,9.741944637393782,
147,9.64016155510957,
148,9.677599498056717,
149,9.745296606448049,
150,9.664987666169194,
151,9.6876465408385,
152,9.725181964568582,
153,9.721693635360593,
154,9.725915468662722,
155,9.662816071153534,
156,9.688913968784227,
157,9.686414262576678,
158,9.680109182824271,
159,9.665653440253308,
160,9.676271258148365,
161,9.643473107272971,
162,9.646940111388982,
163,9.65095508130696,
164,9.65416357282269,
165,9.661853531136671,
166,9.697429401473803,
167,9.671685389217515,
168,9.646537174839636,
169,9.691210844500809,
170,9.731373553896242,
171,9.660589631753252,
172,9.652047153657907,
173,9.648606013169664,
174,9.652927234336122,
175,9.643872283832058,
176,9.658838105612574,
177,9.646965064142268,
178,9.666613939078797,
179,9.775321787171425,
180,9.707089811633365,
181,9.683509800899548,
182,9.722632414963362,
183,9.691769829221691,
184,9.721585094072282,
185,9.685405616013744,
186,9.68982497731103,
187,9.704838621856668,
188,9.702604326761016,
189,9.69770253036718,
190,9.698689195359748,
191,9.730254105433206,
192,9.717125223131774,
193,9.730275045343946,
194,9.709885761626186,
195,9.635759006807822,
196,9.6813601740659,
197,9.632715519170548,
198,9.677487216501998,
199,9.654705335217674,
200,9.66838254862552,
201,9.651300995844329,
202,9.704607124180082,
203,9.71846780647591,
204,9.581593271223902,
205,9.691096042118582,
206,9.800582817883486,
207,9.999864058971356,
208,10.27356914674425,
209,11.01277459117603,
210,10.014426662200426,
211,10.010853437836856,
212,9.941057763257788,
213,10.311392590863566,
214,9.580960095800084,
215,9.72783363579616,
216,9.707595314082194,
217,9.65525840515694,
218,9.780305449561798,
219,9.924522514776305,
220,9.897702835746154,
221,10.050772105670417,
222,9.957838310746386,
223,9.918870372578874,
224,10.008667217916573,
225,10.08292536581355,
226,9.969435152570345,
227,9.950800472020903,
228,9.677251785212464,
229,9.60027203129972,
230,9.565958633528655,
231,9.563862256624718,
232,9.56420881898317,
233,9.563012363898142,
234,9.578615533331249,
235,9.590227964962914,
236,9.568807887399505,
237,9.569045780819858,
238,9.568887185206288,
239,9.568807887399505,
