minute,ACC(g),grade
0,9.799433155575636,64.0%
1,9.797733306466949,
2,9.79520897245841,
3,9.7990807164922,
4,9.798282920779368,
5,9.790830929040608,
6,9.797812784710782,
7,9.804622284710208,
8,9.794813800858623,
9,9.793913041651043,
10,9.798848142837022,
11,9.801431840537894,
12,9.80495100445907,
13,10.098426079701092,
14,9.929289562577017,
15,9.639602082679527,
16,10.10854286196865,
17,9.856727558195532,
18,9.905492266994724,
19,9.787924295727429,
20,9.669126988433316,
21,9.876657464112853,
22,9.891483452714988,
23,9.636171881986105,
24,9.643215350198927,
25,9.679581418779549,
26,9.645650184886392,
27,9.6796457895285,
28,9.662563385804283,
29,9.665109602451391,
30,9.708213824436209,
31,9.680667829354666,
32,9.70588111824908,
33,9.6541404359504,
34,9.738933354589312,
35,9.732991419342817,
36,9.668501618212847,
37,9.730612768854858,
38,9.711136164599909,
39,9.705769461099608,
40,9.71497876852624,
41,9.68564338781981,
42,9.6706529735169,
43,9.627757782186652,
44,9.65604550892778,
45,9.71479610492404,
46,9.72471750790093,
47,9.716698488506117,
48,9.6987467831336,
49,9.715218743661367,
50,9.714638547578655,
51,9.620468897656846,
52,9.626461766664072,
53,9.642951257889116,
54,9.714327160417838,
55,9.67824551255693,
56,9.693426077299891,
57,9.661068734629016,
58,9.672167341901108,
59,9.65614622224672,
60,9.635747424620464,
61,9.641646653977078,
62,9.73983786188379,
63,9.677741667885154,
64,9.72778881151121,
65,9.681428379095545,
66,9.655632046491204,
67,9.700027798464312,
68,9.719474874850215,
69,9.652271345270874,
70,9.70244211442864,
71,9.746745323317786,
72,9.635598263947925,
73,9.72349751510641,
74,9.65952098895496,
75,9.646029771639318,
76,9.677105490628511,
77,9.637847053970749,
78,9.666887424534108,
79,9.715134812926983,
80,9.629604795187984,
81,9.634074668452252,
82,9.675788810434646,
83,9.669365762381036,
84,9.676388154804055,
85,9.65646689642494,
86,9.665513975701426,
87,9.662428271148674,
88,9.684933957379704,
89,9.612341652757348,
90,9.660335698650847,
91,9.65204574045692,
92,9.653263428799033,
93,9.662796561730044,
94,9.624726371962677,
95,9.639660364556493,
96,9.724686593985306,
97,9.68822281945262,
98,9.709973395105528,
99,9.67374207669319,
100,9.63731786877669,
101,9.662373922635194,
102,9.672689029006936,
103,9.651103824215197,
104,9.653218735153818,
105,9.712938108470873,
106,9.711012734796206,
107,9.683879592907193,
108,9.661592159439572,
109,9.625704353611871,
110,9.75384332836179,
111,9.670753568249827,
112,9.643318523631354,
113,9.671251821767196,
114,9.607251450422996,
115,9.688792309283269,
116,9.66877946864221,
117,9.702722467506389,
118,9.68475028102519,
119,9.708645881819953,
120,9.734764170861729,
121,9.790383352715514,
122,9.742113858769418,
123,9.693233509809648,
124,9.642870745006308,
125,9.76834051846842,
126,9.961779294580218,
127,9.940135146005112,
128,10.119801975169088,
129,9.970141619438609,
130,10.054028921752026,
131,10.078418969500008,
132,9.974187189596686,
133,9.9920144809894,
134,10.045263873503869,
135,9.911474267191672,
136,9.7148583474833,
137,9.726541628680971,
138,9.659594007466016,
139,9.607772378790813,
140,9.63653436375206,
141,9.613163964794149,
142,9.61309839454305,
143,9.613162676380922,
144,9.613123866154297,
145,9.613187369434453,
146,9.612757092718535,
147,9.612135967732332,
148,9.607923974368388,
149,9.607923974368388,
