minute,ACC(g),grade
0,9.588894853415711,88.0%
1,9.66278610524799,
2,9.734839984339706,
3,9.8507892991121,
4,10.049045525362894,
5,10.144326467936944,
6,9.993737854875352,
7,10.033038083170622,
8,10.034996826538997,
9,9.945080548926969,
10,9.71851293549746,
11,9.789970754640432,
12,9.690912635031824,
13,9.691795612195266,
14,9.692040343561985,
15,9.693838358448108,
16,9.691266559102392,
17,9.693420703918669,
18,9.69309194237442,
19,9.69328115893393,
20,9.694267710727749,
21,9.694598037614334,
22,9.695032630605454,
23,9.694027775913732,
24,9.694416889284591,
25,9.694903403912786,
26,9.695465467023384,
27,9.69537923125819,
28,9.696361103805,
29,9.696867078823418,
30,9.693224790298215,
31,9.694885348414624,
32,10.14340493493283,
33,9.964320372417545,
34,10.42438208342804,
35,9.990284166554297,
36,11.152936279313035,
37,11.160329101923503,
38,10.21253266876522,
39,9.97967218589704,
40,9.93041395085512,
41,9.870892059088318,
42,9.946766446551388,
43,9.984832721193124,
44,10.589898203950469,
45,9.971427796986982,
46,9.939128174942375,
47,9.906977959277928,
48,9.884458999335314,
49,9.952896667950034,
50,9.894270821264485,
51,9.908966333380516,
52,9.944198743036146,
53,9.980011622778896,
54,9.945763490369512,
55,9.946523912983714,
56,9.944303204950662,
57,9.899857364456482,
58,9.908205503322076,
59,9.898220255362652,
60,10.023909622044537,
61,9.907338342551045,
62,9.981444392658387,
63,9.952374264985766,
64,9.906464599861208,
65,9.97170907197011,
66,10.49451813902666,
67,9.91822632504724,
68,10.00326361463674,
69,9.929486659041796,
70,9.953135230447796,
71,9.911910541667773,
72,9.914156563809332,
73,9.890519308838789,
74,10.004158299468608,
75,10.05951786344516,
76,9.96374591929264,
77,9.939113468598748,
78,9.952882255762727,
79,9.95215658258696,
80,9.914634411384046,
81,10.066925214212754,
82,10.041900516044844,
83,9.89605745500972,
84,9.920116304832094,
85,10.067947744604918,
86,9.9278377791531,
87,9.921894582572742,
88,9.948806602258372,
89,10.041861216088176,
90,9.960953086997131,
91,9.998862973087403,
92,9.90030843263316,
93,9.89441433496743,
94,9.986661726009649,
95,9.95714887077516,
96,9.924856181823287,
97,9.903180982196092,
98,9.961503823868163,
99,9.90932244669317,
100,9.893757696224036,
101,9.9062275579499,
102,10.053533405312418,
103,9.88789315498357,
104,9.914486811558756,
105,9.940055193418711,
106,9.896121238723412,
107,9.878244968984266,
108,9.883246024621572,
109,9.87968711682937,
110,9.913790356504755,
111,9.969658384029406,
112,9.91101117460854,
113,9.956366222988695,
114,10.170726045726456,
115,10.546910820003866,
116,9.95152837852859,
117,10.32169459992696,
118,10.953972422051788,
119,9.988724940669307,
120,9.971585226817831,
121,9.984209183653828,
122,10.06373723199999,
123,9.983021730462411,
124,9.98497891774742,
125,9.958194711585328,
126,9.964515486193152,
127,9.898554349882012,
128,9.928476270685625,
129,9.920646053249808,
130,9.97159205274673,
131,9.87731021316081,
132,9.890357906012646,
133,9.92969980064396,
134,10.00961760108876,
135,9.974788366855384,
136,9.973350979863852,
137,10.093025298870597,
138,10.063604260870209,
139,9.667429361408033,
140,9.9143546808872,
141,9.962278627643006,
142,10.054941414695673,
143,10.963008529048956,
144,10.263527857167126,
145,10.167889456201832,
146,9.896964454221289,
147,9.95306197429141,
148,9.939304308538286,
149,9.922003764541907,
