minute,ACC(g),grade
0,9.695177753510864,85.0%
1,9.702620024770258,
2,9.791536497328543,
3,9.792366931097614,
4,9.866124100282049,
5,10.039471576977526,
6,9.77409008094543,
7,9.867224046283887,
8,9.872513365564508,
9,9.92375908189502,
10,9.80617595089384,
11,9.859623643606398,
12,9.710542959604645,
13,9.706577493782696,
14,9.7073815407779,
15,9.707059740116394,
16,9.70402911883675,
17,9.703630935251446,
18,9.702042626941562,
19,9.704108755553811,
20,9.703790208685568,
21,9.703794634716902,
22,9.702998267546292,
23,9.70171522801065,
24,9.702516090089697,
25,9.704737066104734,
26,9.83594368385113,
27,10.109330879385356,
28,10.151505643436767,
29,9.826034416113457,
30,9.425969020594149,
31,9.613315272755491,
32,9.504014825331703,
33,9.726642016835788,
34,9.93398477735393,
35,9.470208624341725,
36,9.46110334277235,
37,9.444739989624685,
38,9.433783626084471,
39,9.41191873218096,
40,9.409509607780889,
41,9.544641258433163,
42,9.49503321888822,
43,9.59425962188541,
44,9.371297828253253,
45,9.64805647821396,
46,9.520789902447357,
47,9.500947135877771,
48,9.52200930565354,
49,9.494708704123648,
50,9.506686727692998,
51,9.408991592680245,
52,9.45636219684997,
53,9.393725161015867,
54,9.415057880403207,
55,9.55741506704412,
56,9.505516471371712,
57,9.563455216818246,
58,9.563470084114812,
59,9.570514335710325,
60,9.533972356613257,
61,9.41637075793863,
62,9.457420121739014,
63,9.521380542333477,
64,9.561159193771063,
65,9.423482647839004,
66,9.507977762502067,
67,9.45054966462869,
68,9.37947027738066,
69,9.52563949666678,
70,9.379161879201368,
71,9.71622004975642,
72,9.452281943307067,
73,9.45119764166317,
74,9.490104514097924,
75,9.51799016819308,
76,9.473102692901582,
77,9.488733906196291,
78,9.47135847620122,
79,9.398752228066586,
80,9.387065096401214,
81,9.390759121400556,
82,9.39713683307146,
83,9.521063932719107,
84,9.466767107287724,
85,9.449867335937368,
86,9.45079017852404,
87,9.437802714213932,
88,9.433047789866736,
89,9.45308452159628,
90,9.407806256229357,
91,9.41379188920554,
92,9.454774523118909,
93,9.487973241517691,
94,9.540195227320453,
95,9.507866702928055,
96,9.411439816110953,
97,9.513054900190385,
98,9.477181504730517,
99,9.396712979555549,
100,9.483590159862676,
101,9.476744425196408,
102,9.61712134094871,
103,9.4388053059501,
104,9.4038160801143,
105,9.468625835486757,
106,9.464139027574658,
107,9.482245742942771,
108,9.446070064789575,
109,9.420103054903256,
110,9.406457816938394,
111,9.416366432334287,
112,9.40901323353924,
113,9.530427726611403,
114,9.477732784367124,
115,9.418190919939365,
116,9.351375617347877,
117,9.390097874843429,
118,9.61701110623122,
119,9.456956224605566,
120,9.518161152351286,
121,9.407530441257189,
122,9.437607049805154,
123,9.441917396966526,
124,9.556160052940289,
125,9.467208032569497,
126,9.452321721242264,
127,9.39290747196184,
128,9.435410495870851,
129,9.55140742704604,
130,9.52324292297531,
131,9.474593661565736,
132,9.472164942329618,
133,9.412824002003164,
134,9.38511531518157,
135,9.599555606007913,
136,9.847502946228545,
137,10.09366288838218,
138,10.091952559662593,
139,9.779522534647278,
140,9.82256726847557,
141,9.688852987677386,
142,9.773697060438709,
143,10.75444827520224,
144,9.978862863334312,
145,9.788239739077936,
146,9.540315400748478,
147,9.605172615727383,
148,9.637197347900225,
149,9.771540256072788,
